"sub_pathway","chem_name","interaction_pval","interaction_fisher","parallel_pval","parallel_fisher","single_pval","single_fisher","model"
"Leucine, Isoleucine and Valine Metabolism","tiglylcarnitine (C5:1-DC)",0.543491948708558,0,0.175735532800045,0,0.199732013287624,1,"Interaction"
"Sterol","cholesterol sulfate",0.16155282117734,0,0.00541462251878153,0,0.675437423243135,0.81,"Interaction"
"Sterol","7alpha-hydroxy-3-oxo-4-cholestenoate (7-Hoca)",0.0146653177331427,0,0.0226058015604916,0,0.332294363259367,0.81,"Interaction"
"Glutamate Metabolism","N-acetyl-aspartyl-glutamate (NAAG)",0.00931567918469313,0.01,0.0194484980898261,0,0.724461827441559,0.99,"Interaction"
"Fatty Acid, Dicarboxylate","tetradecanedioate (C14-DC)",0.705885326693666,0,0.0462207471749292,0,0.991904530892023,0.92,"Interaction"
"Fatty Acid, Dicarboxylate","hexadecanedioate (C16-DC)",0.0103168780721591,0,0.0443814552906438,0,0.936403809482088,0.92,"Interaction"
"Fatty Acid, Dicarboxylate","octadecanedioate (C18-DC)",0.109163306044975,0,0.0971032871633723,0,0.632763673992733,0.92,"Interaction"
"Fatty Acid, Dicarboxylate","undecanedioate (C11-DC)",0.113813009267564,0,0.000820884395514199,0,0.151040631549331,0.92,"Interaction"
"Monoacylglycerol","1-myristoylglycerol (14:0)",0.244681354091059,0,0.0382707354592844,0,0.686696980749088,0.06,"Interaction"
"Glycerolipid Metabolism","glycerophosphoglycerol",0.0389376500698361,0,0.000384017878439676,0,0.913961540454922,0.79,"Interaction"
"Phospholipid Metabolism","glycerophosphoethanolamine",0.225675670777301,0,0.000151296311786824,0,0.709750158160704,0.98,"Interaction"
"Secondary Bile Acid Metabolism","6beta-hydroxylithocholate",0.0131353126150579,0,0.789871534973731,0.88,0.404782595591409,0.98,"Interaction"
"Chemical","ectoine",0.264899994671283,0,0.0113809357818355,0,0.894650190777876,0.98,"Interaction"
"Lysophospholipid","1-arachidonoyl-GPI (20:4)*",0.0336750531261891,0,0.0149743300201332,0,0.555840056766945,0.8,"Interaction"
"Lysophospholipid","1-palmitoyl-GPI (16:0)",0.0206927711471822,0,0.00153935460031324,0,0.805728439222236,0.8,"Interaction"
"Histidine Metabolism","1-ribosyl-imidazoleacetate*",0.945788066573352,0.12,0.0089371066330532,0,0.524872071957589,0.99,"Parallel"
"Food Component/Plant","4-hydroxycinnamate",0.706290883355535,0.75,0.0377436238914037,0,0.584323537503023,0.97,"Parallel"
"Lysine Metabolism","N2-acetyllysine",0.821534449997626,0.01,0.00741914359743612,0,0.942127902941849,1,"Interaction"
"Fatty Acid, Dihydroxy","3,4-dihydroxybutyrate",0.351954286026874,0,0.00126575005118547,0,0.908801934221977,0.23,"Interaction"
"Lysine Metabolism","N6-acetyllysine",0.225293101388033,0.01,0.00296491596034484,0,0.775801113816529,1,"Interaction"
"Long Chain Polyunsaturated Fatty Acid (n3 and n6)","dihomo-linolenate (20:3n3 or n6)",0.0102594839086309,0,0.00791644602009997,0,0.135014643591203,0,"Interaction"
"Fructose, Mannose and Galactose Metabolism","mannitol/sorbitol",0.269337636894559,0.04,0.0939631135686341,0,0.693643332385745,0.97,"Interaction"
"Fatty Acid, Dicarboxylate","3-methyladipate",0.225049216480451,0,0.317012632148335,0,0.721849584609321,0.92,"Interaction"
"Food Component/Plant","pyrraline",0.693645724074971,0.75,0.00762719146387364,0,0.56564751228339,0.97,"Parallel"
"Lysophospholipid","1-oleoyl-GPI (18:1)",0.0960492063092195,0,0.0137080310486879,0,0.659078243021469,0.8,"Interaction"
"Lysophospholipid","1-linoleoyl-GPI (18:2)*",0.0722291591345309,0,0.0866507392365129,0,0.747047678509686,0.8,"Interaction"
"Urea cycle; Arginine and Proline Metabolism","dimethylarginine (SDMA + ADMA)",0.00761389587466738,0.15,0.00522755006790528,0,0.630366372381746,1,"Parallel"
"Gamma-glutamyl Amino Acid","gamma-glutamylalanine",0.23167635900976,0,0.00593345337384969,0,0.286770656918149,1,"Interaction"
"Glycine, Serine and Threonine Metabolism","N-acetylserine",0.660934621209685,0,0.00191685502693392,0,0.680925549805929,0.87,"Interaction"
"Phosphatidylethanolamine (PE)","1-stearoyl-2-oleoyl-GPE (18:0/18:1)",0.238904852493569,0,0.000657834898415026,0,0.958709262511397,0.98,"Interaction"
"Food Component/Plant","4-allylphenol sulfate",0.376347473896018,0.75,0.00276057993019987,0,0.735834600770977,0.97,"Parallel"
"Phosphatidylcholine (PC)","1-stearoyl-2-arachidonoyl-GPC (18:0/20:4)",0.0355208654297455,0,0.0747004201633036,0,0.336671868634624,0.71,"Interaction"
"Phosphatidylethanolamine (PE)","1-palmitoyl-2-linoleoyl-GPE (16:0/18:2)",0.193851722664611,0,0.000925084710250104,0,0.630241807154357,0.98,"Interaction"
"Sphingolipid Synthesis","sphinganine-1-phosphate",0.106765499067144,0.15,0.00342190102854271,0,0.983439770402478,0.98,"Parallel"
"Hexosylceramides (HCER)","glycosyl-N-stearoyl-sphingosine (d18:1/18:0)",0.000221179110276049,0,0.00662873848414338,0,0.508290901295951,0.97,"Interaction"
"TCA Cycle","succinylcarnitine (C4-DC)",0.266372102533195,0.08,0.359105100222245,0,0.136009084315814,0.63,"Parallel"
"Urea cycle; Arginine and Proline Metabolism","N-methylproline",0.494746568971483,0.15,0.0253242494440824,0,0.691598709998397,1,"Parallel"
"Lysophospholipid","1-docosahexaenoyl-GPE (22:6)*",0.0178838500561718,0,0.00374616027427373,0,0.207376051791776,0.8,"Interaction"
"Fatty Acid, Dicarboxylate","2-hydroxyglutarate",0.605419347756138,0,0.0108423145314993,0,0.413254135926858,0.92,"Interaction"
"Pyrimidine Metabolism, Uracil containing","N-acetyl-beta-alanine",0.0113089103024922,0,0.202952476839084,0,0.224178321891363,0.92,"Interaction"
"Sphingomyelins","sphingomyelin (d18:1/18:1, d18:2/18:0)",0.00980724981357201,0,0.000714888913261967,0,0.47957957199728,0.98,"Interaction"
"Sphingomyelins","palmitoyl sphingomyelin (d18:1/16:0)",0.0165805748334057,0,0.0160101523445301,0,0.437863452963399,0.98,"Interaction"
"Food Component/Plant","betonicine",0.73460563314668,0.75,0.00130944548812484,0,0.807904991282457,0.97,"Parallel"
"Food Component/Plant","ergothioneine",0.0177298265085739,0.75,0.00969308548452647,0,0.918432792168204,0.97,"Parallel"
"Lysophospholipid","1-margaroyl-GPE (17:0)*",0.0270946717723344,0,0.00917539215700986,0,0.4335315328651,0.8,"Interaction"
"Lysophospholipid","1-pentadecanoyl-GPC (15:0)*",0.0135560616200554,0,0.030479522283845,0,0.580730689099322,0.8,"Interaction"
"Methionine, Cysteine, SAM and Taurine Metabolism","S-methylmethionine",0.522910077417949,0.01,0.000359598116373619,0,0.787428010907052,1,"Interaction"
"Tryptophan Metabolism","indole-3-carboxylate",0.221688563426012,0,0.00887342186185367,0,0.83386677419297,1,"Interaction"
"Fatty Acid, Monohydroxy","13-HODE + 9-HODE",0.105725517083971,0,0.000701654949789959,0,0.388404020045272,0.15,"Interaction"
"Histidine Metabolism","N-acetyl-3-methylhistidine*",0.103701808636791,0.12,0.0858701596626568,0,0.507058781853091,0.99,"Parallel"
"Sterol","4-cholesten-3-one",0.0267732204213804,0,0.00147795739106519,0,0.954002728638941,0.81,"Interaction"
"Tyrosine Metabolism","homovanillate sulfate",0.115676447881251,0.56,0.316168340610715,0,0.297976342476769,1,"Parallel"
"Food Component/Plant","cinnamoylglycine",0.177307352070941,0.75,0.00692614522324146,0,0.500705150582984,0.97,"Parallel"
"Endocannabinoid","stearoyl ethanolamide",0.0219912350966126,0,0.00150988110264557,0,0.196895244640236,0.32,"Interaction"
"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)","cis-4-decenoylcarnitine (C10:1)",5.5671024451831e-05,0,0.0449359270113261,0,0.0621406888928517,0.02,"Interaction"
"Fatty Acid, Dihydroxy","2S,3R-dihydroxybutyrate",0.0786809130509115,0,0.000594827968732515,0,0.475821195784806,0.23,"Interaction"
"Pyrimidine Metabolism, Cytidine containing","5-methyl-2'-deoxycytidine",0.495699773173923,0,0.289524468018595,0,0.824325174507843,0.95,"Interaction"
"Fatty Acid, Branched","(12 or 13)-methylmyristate (a15:0 or i15:0)",0.417015053748713,0,0.705280580706782,0,0.422342405688824,0.1,"Interaction"
"Fatty Acid, Branched","(16 or 17)-methylstearate (a19:0 or i19:0)",1.57242806936414e-06,0,0.00335690178848729,0,0.117043107578301,0.1,"Interaction"
"Fatty Acid, Dihydroxy","2R,3R-dihydroxybutyrate",0.385377922923385,0,0.00271687004349206,0,0.374251253596612,0.23,"Interaction"
"Glutamate Metabolism","alpha-ketoglutaramate*",0.0207660962909902,0.01,0.00606093386525684,0,0.201325128132981,0.99,"Interaction"
"Food Component/Plant","2,3-dihydroxyisovalerate",0.860964020270678,0.75,0.000139101292532822,0,0.960499924309404,0.97,"Parallel"
"Leucine, Isoleucine and Valine Metabolism","3-methylglutaconate",0.515800133666987,0,0.031502446125496,0,0.546473501237537,1,"Interaction"
"Lysine Metabolism","5-(galactosylhydroxy)-lysine",0.0963543641363213,0.01,0.0344378376612874,0,0.550725565014804,1,"Interaction"
"Glutathione Metabolism","cysteinylglycine disulfide*",0.367183432379758,0,0.288776250715448,0,0.567529003153709,0.92,"Interaction"
"Lysophospholipid","2-arachidonoyl-GPI (20:4)*",0.0461053892907329,0,0.0127392223894408,0,0.752656610925608,0.8,"Interaction"
"Histidine Metabolism","formiminoglutamate",0.372126110075965,0.12,0.00141280191717332,0,0.49873861337802,0.99,"Parallel"
"Histidine Metabolism","hydantoin-5-propionate",0.777968768801974,0.12,0.000671385247387986,0,0.432986336389804,0.99,"Parallel"
"Chemical","sulfate*",0.241711436099488,0,0.227965673193799,0,0.640166169410886,0.98,"Interaction"
"Fatty Acid, Dicarboxylate","4-hydroxy-2-oxoglutaric acid",0.681890889034032,0,0.205231338389011,0,0.569147262733832,0.92,"Interaction"
"Glutamate Metabolism","4-hydroxyglutamate",0.404776981299624,0.01,0.00496422703720116,0,0.880113997353955,0.99,"Interaction"
"Pentose Metabolism","sedoheptulose",0.637032818439523,0.16,0.00576572030326724,0,0.928744952707584,1,"Parallel"
"Methionine, Cysteine, SAM and Taurine Metabolism","S-methylcysteine",0.111882597524996,0.01,0.0933254606352532,0,0.380661636427535,1,"Interaction"
"Nicotinate and Nicotinamide Metabolism","nicotinamide N-oxide",0.0545649708085047,0,0.824763376844787,0,0.4602649014324,0.9,"Interaction"
"Urea cycle; Arginine and Proline Metabolism","argininate*",0.249532622265011,0.15,0.00919155602430911,0,0.804504175431136,1,"Parallel"
"Urea cycle; Arginine and Proline Metabolism","2-oxoarginine*",0.732002307539965,0.15,0.0022232087090671,0,0.666946486545509,1,"Parallel"
"Medium Chain Fatty Acid","cis-4-decenoate (10:1n6)*",0.00202848059952824,0,0.242603127510683,0.04,0.0672853922602816,0.02,"Interaction"
"Lysophospholipid","1-behenoyl-GPC (22:0)",0.0364882252891545,0,0.0108742464223629,0,0.52305207623336,0.8,"Interaction"
"Lysophospholipid","1-erucoyl-GPC (22:1)*",0.0349093899352416,0,0.0147574973063764,0,0.422914214596975,0.8,"Interaction"
"Lysophospholipid","1-adrenoyl-GPC (22:4)*",0.0779600212620082,0,0.0495634418953022,0,0.258303617659029,0.8,"Interaction"
"Lysophospholipid","1-lignoceroyl-GPC (24:0)",0.0301452255739957,0,0.00341679890162529,0,0.468989773628359,0.8,"Interaction"
"Lysophospholipid","1-nervonoyl-GPC (24:1n9)*",0.0405175635936995,0,0.00783512296253742,0,0.380489755620736,0.8,"Interaction"
"Lysoplasmalogen","1-(1-enyl-palmitoyl)-GPC (P-16:0)*",0.026968062964373,0,0.0109251609599243,0,0.511467706831345,0.98,"Interaction"
"Histidine Metabolism","1-methyl-5-imidazoleacetate",0.767408594036859,0.12,0.249784550266718,0,0.558104509048821,0.99,"Parallel"
"Secondary Bile Acid Metabolism","tauroursodeoxycholate",0.0114734210529782,0,0.245294238264509,0.88,0.745413803082602,0.98,"Interaction"
"Secondary Bile Acid Metabolism","ursocholate",0.196047335286363,0,0.982697737487569,0.88,0.810967138795678,0.98,"Interaction"
"Methionine, Cysteine, SAM and Taurine Metabolism","S-methylcysteine sulfoxide",0.29936755668086,0.01,0.0805635891073005,0,0.658909668414323,1,"Interaction"
"Fatty Acid, Branched","(14 or 15)-methylpalmitate (a17:0 or i17:0)",2.0206973537271e-06,0,0.0175093189017077,0,0.0554130143914312,0.1,"Interaction"
"Fatty Acid, Dicarboxylate","eicosanedioate (C20-DC)",0.079738536052874,0,0.185095105024883,0,0.880270133504091,0.92,"Interaction"
"Fatty Acid, Dicarboxylate","docosadioate (C22-DC)",0.0718972825183967,0,0.374508590999859,0,0.345392666531192,0.92,"Interaction"
"Fatty Acid, Monohydroxy","16-hydroxypalmitate",0.000545095907743247,0,0.139316330363324,0,0.30855469104612,0.15,"Interaction"
"Diacylglycerol","oleoyl-linoleoyl-glycerol (18:1/18:2) [1]",0.149216564921961,0,0.00609622454028537,0,0.337767895950389,0.65,"Interaction"
"Diacylglycerol","oleoyl-linoleoyl-glycerol (18:1/18:2) [2]",0.0530387116028952,0,0.00107363651182958,0,0.558707707199426,0.65,"Interaction"
"Lysoplasmalogen","1-(1-enyl-palmitoyl)-GPE (P-16:0)*",0.0458414652579355,0,4.60959228507514e-05,0,0.552293621393634,0.98,"Interaction"
"Lysoplasmalogen","1-(1-enyl-stearoyl)-GPE (P-18:0)*",0.0417245767723328,0,0.00156593581951028,0,0.637791724856829,0.98,"Interaction"
"Food Component/Plant","2-oxindole-3-acetate",0.661780292906372,0.75,0.0124550855426229,0,0.489565225440587,0.97,"Parallel"
"Endocannabinoid","N-oleoyltaurine",1.31458017208158e-05,0,0.110474869266337,0,0.45014728959222,0.32,"Interaction"
"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)","linoleoylcarnitine (C18:2)*",2.55754392196741e-05,0,0.269678847936153,0.01,0.235968463498273,0.16,"Interaction"
"Glutamate Metabolism","N-methyl-GABA",0.341713431039708,0.01,0.00197932461414409,0,0.86337254966176,0.99,"Interaction"
"Dipeptide","isoleucylglycine",0.0551598602438684,0.25,0.749997755500329,0,0.734252828166582,0.96,"Parallel"
"Dipeptide","valylleucine",0.482949137808337,0.25,0.00399208667955674,0,0.895092851610409,0.96,"Parallel"
"Endocannabinoid","N-palmitoyltaurine",0.00220656675003814,0,0.000642887251634266,0,0.689682652606795,0.32,"Interaction"
"Endocannabinoid","N-stearoyltaurine",0.00401894051058846,0,0.00330893603133218,0,0.542541912101717,0.32,"Interaction"
"Ascorbate and Aldarate Metabolism","2-O-methylascorbic acid",0.0072787552306425,0,0.00162769669834656,0,0.83688505196613,0.94,"Interaction"
"Glutamate Metabolism","carboxyethyl-GABA",0.0953876224174997,0.01,0.00869377367300181,0,0.898762826481835,0.99,"Interaction"
"Thiamine Metabolism","hydroxymethylpyrimidine",0.393911467884598,0.06,0.00121786113975088,0,0.701813894109443,0.91,"Parallel"
"Phospholipid Metabolism","trimethylamine N-oxide",0.757808037167619,0,0.0118114953531939,0,0.729840461445251,0.98,"Interaction"
"Lysine Metabolism","N6-methyllysine",0.187847977085789,0.01,0.143863979222282,0,0.933033045414845,1,"Interaction"
"Food Component/Plant","equol sulfate",0.346398129715392,0.75,0.000388423181798784,0,0.623505696648166,0.97,"Parallel"
"Food Component/Plant","dihydroferulate",0.595968221640233,0.75,0.236244954633257,0,0.89258192949424,0.97,"Parallel"
"Histidine Metabolism","imidazole propionate",0.56426588104172,0.12,0.0144221782673737,0,0.565979383829061,0.99,"Parallel"
"Dipeptide","aspartylaspartate",0.957085399330283,0.25,0.00135667371218563,0,0.73086969306248,0.96,"Parallel"
"Dipeptide","prolylglycine",0.466146035909771,0.25,0.00660022855927747,0,0.941844922516111,0.96,"Parallel"
"Dipeptide","prolylproline",0.106410926688277,0.25,0.061757877046257,0,0.97837350377995,0.96,"Parallel"
"Fatty Acid Metabolism (Acyl Glycine)","N-palmitoylglycine",0.00124681827446314,0,0.0163177103188208,0,0.286988270105729,0.98,"Interaction"
"Food Component/Plant","mannonate*",0.0595824375685725,0.75,7.42262863006406e-05,0,0.557583254137907,0.97,"Parallel"
"Secondary Bile Acid Metabolism","taurohyodeoxycholic acid",0.010710678271971,0,0.498315090326732,0.88,0.962830567449682,0.98,"Interaction"
"Methionine, Cysteine, SAM and Taurine Metabolism","lanthionine",0.187402586627839,0.01,0.0451028321614763,0,0.959910239544854,1,"Interaction"
"Food Component/Plant","equol glucuronide",0.101588207955405,0.75,0.00274432191352974,0,0.477160915965182,0.97,"Parallel"
"Lysophospholipid","2-stearoyl-GPE (18:0)*",0.0801634588684731,0,0.00423858856514497,0,0.361050606575088,0.8,"Interaction"
"Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)","(R)-3-hydroxybutyrylcarnitine",0.0307088826080177,0,0.168063073045179,0,0.795164948136764,0.14,"Interaction"
"Fatty Acid Metabolism (Acyl Glycine)","N-octanoylglycine",0.00215357773900809,0,0.203468609479201,0,0.246837145961285,0.98,"Interaction"
"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)","margaroylcarnitine (C17)*",5.02239059581634e-05,0,0.00356799983847949,0,0.36198842264635,0.37,"Interaction"
"Food Component/Plant","histidine betaine (hercynine)*",0.303512769133872,0.75,0.0307279921769619,0,0.440843122917804,0.97,"Parallel"
"Vitamin A Metabolism","retinal",0.202010827347069,0,0.0303816339468536,0.01,0.288918118591466,0.61,"Interaction"
"Fatty Acid, Monohydroxy","2-hydroxydecanoate",0.440842779751062,0,0.0353529071047159,0,0.48554983650025,0.15,"Interaction"
"Fatty Acid Metabolism (Acyl Glycine)","heptanoyl glycine",0.0527701311752695,0,0.013858617334491,0,0.949596143815359,0.98,"Interaction"
"Fatty Acid, Amino","2-aminooctanoate",0.47258255748659,0.53,0.018621304770186,0,0.738924808749577,0.98,"Parallel"
"Chemical","dimethyl sulfone",0.0178333111655157,0,0.000138391838299977,0,0.756841844017242,0.98,"Interaction"
"Histidine Metabolism","N-acetyl-1-methylhistidine*",0.687954126199849,0.12,0.271136794049247,0,0.653356734651345,0.99,"Parallel"
"Food Component/Plant","indolin-2-one",0.0598820503826419,0.75,0.128515261317442,0,0.0759455308950502,0.97,"Parallel"
"Food Component/Plant","2,8-quinolinediol sulfate",0.252457144729993,0.75,0.0369416843844215,0,0.293888314065326,0.97,"Parallel"
"Food Component/Plant","2-aminophenol sulfate",0.902910716585725,0.75,0.00892018498083267,0,0.431024099158061,0.97,"Parallel"
"Chemical","3-acetylphenol sulfate",0.439292917700891,0,0.0912332724421711,0,0.787814542999112,0.98,"Interaction"
"Sphingomyelins","sphingomyelin (d18:1/14:0, d16:1/16:0)*",0.0511438167122469,0,0.00107678160738151,0,0.358594148981352,0.98,"Interaction"
"Sphingomyelins","sphingomyelin (d18:2/16:0, d18:1/16:1)*",0.0214522770224315,0,0.0160808318802519,0,0.610507071311168,0.98,"Interaction"
"Fatty Acid, Dicarboxylate","3-hydroxyadipate",0.0796763657008566,0,0.0490288245386785,0,0.233687922507033,0.92,"Interaction"
"Lysophospholipid","1-arachidonoyl-GPA (20:4)",0.288001664156021,0,0.00929924399979848,0,0.76422269784174,0.8,"Interaction"
"Urea cycle; Arginine and Proline Metabolism","N-monomethylarginine",0.241558920434686,0.15,0.0591481871781598,0,0.650623248179557,1,"Parallel"
"Lysine Metabolism","6-oxopiperidine-2-carboxylate",0.957684228685387,0.01,0.00865540773842052,0,0.828622263695841,1,"Interaction"
"Urea cycle; Arginine and Proline Metabolism","N-delta-acetylornithine",0.906997222121433,0.15,0.00457552959926698,0,0.902315287395031,1,"Parallel"
"Fatty Acid, Amino","2-aminoheptanoate",0.752000998597513,0.53,0.0469724760103964,0,0.924877844971763,0.98,"Parallel"
"Lysophospholipid","1-eicosapentaenoyl-GPE (20:5)*",0.0551745121547368,0,0.00211865312059479,0,0.379544500622598,0.8,"Interaction"
"Chemical","benzoylcarnitine*",0.0545345335080988,0,0.200999202128191,0,0.70230264526968,0.98,"Interaction"
"Tryptophan Metabolism","N-formylanthranilic acid",0.759623192726839,0,0.0104460023106351,0,0.622746753752495,1,"Interaction"
"Chemical","S-(3-hydroxypropyl)mercapturic acid (HPMA)",0.313079716050889,0,0.00092833079849209,0,0.384161672447302,0.98,"Interaction"
"Urea cycle; Arginine and Proline Metabolism","N2,N5-diacetylornithine",0.78695620759603,0.15,0.0163564137600091,0,0.443119893378792,1,"Parallel"
"Lysophospholipid","1-linoleoyl-GPS (18:2)*",0.812897888342686,0,0.00294173897127783,0,0.207370186254465,0.8,"Interaction"
"Methionine, Cysteine, SAM and Taurine Metabolism","methionine sulfone",0.681804106193564,0.01,0.00814365964975911,0,0.763563391198764,1,"Interaction"
"Lysophospholipid","1-linolenoyl-GPC (18:3)*",0.0915439262183969,0,0.0302203968710983,0,0.29640894706008,0.8,"Interaction"
"Lysophospholipid","1-eicosapentaenoyl-GPC (20:5)*",0.162206196758173,0,0.015041598162747,0,0.293548292540898,0.8,"Interaction"
"Lysophospholipid","1-eicosenoyl-GPC (20:1)*",0.0511733946349881,0,0.0317360443130081,0,0.300241860651487,0.8,"Interaction"
"Lysophospholipid","1-nonadecanoyl-GPC (19:0)",0.0522708195053763,0,0.00157110216377786,0,0.435208765784065,0.8,"Interaction"
"Lysophospholipid","1-dihomo-linolenoyl-GPE (20:3n3 or 6)*",0.121910587845564,0,0.0130210032192915,0,0.110481121102966,0.8,"Interaction"
"Lysoplasmalogen","1-(1-enyl-oleoyl)-GPE (P-18:1)*",0.185267031261577,0,0.000340541882363334,0,0.537792071257836,0.98,"Interaction"
"Lysine Metabolism","fructosyllysine",0.706576268209407,0.01,0.000461448218861639,0,0.847023711578095,1,"Interaction"
"Lysophospholipid","1-eicosenoyl-GPE (20:1)*",0.652294792382804,0,0.0139079980495601,0,0.581272567841014,0.8,"Interaction"
"Chemical","O-sulfo-tyrosine",0.242289933719003,0,0.00310616361544925,0,0.561376837485156,0.98,"Interaction"
"Food Component/Plant","ferulic acid 4-sulfate",0.20922514049209,0.75,0.0811909410227699,0,0.623810967153289,0.97,"Parallel"
"Methionine, Cysteine, SAM and Taurine Metabolism","N-acetyltaurine",0.557386267535336,0.01,0.0151773081531882,0,0.748507712358712,1,"Interaction"
"Lysophospholipid","1-linolenoyl-GPE (18:3)*",0.567622439665639,0,0.0175883488472824,0,0.582691370280764,0.8,"Interaction"
"Lysophospholipid","1-oleoyl-GPG (18:1)*",0.727639992021371,0,0.0264074274431468,0,0.634147487809123,0.8,"Interaction"
"Lysophospholipid","1-palmitoyl-GPG (16:0)*",0.186364679673254,0,0.000354167175556507,0,0.395067783741867,0.8,"Interaction"
"Endocannabinoid","N-linoleoyltaurine*",4.95409307764831e-05,0,0.140594322552438,0,0.430719273234497,0.32,"Interaction"
"Endocannabinoid","N-palmitoleoyltaurine*",0.848549756413197,0,0.0198536316128924,0,0.479559026415364,0.32,"Interaction"
"Food Component/Plant","methyl glucopyranoside (alpha + beta)",0.512300270711929,0.75,0.00123733392468027,0,0.791902792620494,0.97,"Parallel"
"Food Component/Plant","2-keto-3-deoxy-gluconate",0.672886610467527,0.75,0.00977965887337161,0,0.866763610672143,0.97,"Parallel"
"Sphingomyelins","sphingomyelin (d18:2/14:0, d18:1/14:1)*",0.0199126874578505,0,0.0103556171957613,0,0.457495849369935,0.98,"Interaction"
"Sphingomyelins","sphingomyelin (d18:1/24:1, d18:2/24:0)*",0.0150544541276311,0,0.037738151894349,0,0.490548617437219,0.98,"Interaction"
"Fatty Acid Metabolism (Acyl Carnitine, Dicarboxylate)","octadecenedioylcarnitine (C18:1-DC)*",0.0101671232709466,0,0.00212360730027793,0,0.257860854154956,0.45,"Interaction"
"Fatty Acid Metabolism (Acyl Carnitine, Dicarboxylate)","octadecanedioylcarnitine (C18-DC)*",0.0106848044753781,0,0.22889733527194,0,0.638849146064187,0.45,"Interaction"
"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)","myristoleoylcarnitine (C14:1)*",7.41569396237909e-05,0,0.075521632505663,0,0.227465097341904,0.02,"Interaction"
"Tyrosine Metabolism","N-formylphenylalanine",0.552014546552512,0.56,0.183890740269337,0,0.92890599778293,1,"Parallel"
"Food Component/Plant","3-hydroxycinnamate sulfate",0.636506347626089,0.75,0.0246763000867162,0,0.642680144319141,0.97,"Parallel"
"Tyrosine Metabolism","4-hydroxycinnamate sulfate",0.374453769970661,0.56,0.0472295287250395,0,0.504378997279815,1,"Parallel"
"Chemical","3-hydroxypyridine sulfate",0.934347868243038,0,0.00598188195702217,0,0.318605543151836,0.98,"Interaction"
"Food Component/Plant","3-hydroxyindolin-2-one sulfate",0.595349730412281,0.75,0.0486594676141186,0,0.0224017688345664,0.97,"Parallel"
"Pentose Metabolism","arabonate/xylonate",0.28624303716905,0.16,0.000369429424521185,0,0.630011069835342,1,"Parallel"
"Food Component/Plant","N-acetylpyrraline",0.798151835986969,0.75,0.00257490297696892,0,0.187816911921395,0.97,"Parallel"
"Monoacylglycerol","1-dihomo-linolenylglycerol (20:3)",0.0904086085562798,0,0.000447196486094042,0,0.255964612159973,0.06,"Interaction"
"Pentose Metabolism","ribulose/xylulose",0.156551598856541,0.16,0.00228519288168048,0,0.95945883883527,1,"Parallel"
"Lysine Metabolism","N2,N6-diacetyllysine",0.380921853653096,0.01,0.000113988411795058,0,0.865185808629364,1,"Interaction"
"Tyrosine Metabolism","vanillactate",0.356519628325573,0.56,0.000651627713653821,0,0.701785661384556,1,"Parallel"
"Food Component/Plant","2-acetamidophenol sulfate",0.919399978539042,0.75,0.00461279564732833,0,0.752364069849977,0.97,"Parallel"
"Tyrosine Metabolism","p-cresol glucuronide*",0.223506718164064,0.56,0.6180599491271,0,0.712647312756717,1,"Parallel"
"Tyrosine Metabolism","3,4-dihydroxyphenylacetate sulfate",0.404872654270022,0.56,0.048955282954039,0,0.733000131256455,1,"Parallel"
"Chemical","6-hydroxyindole sulfate",0.376815346088692,0,0.00403781255616662,0,0.37765160356789,0.98,"Interaction"
"Tyrosine Metabolism","4-methoxyphenol sulfate",0.653211205264812,0.56,0.0069913691292945,0,0.972115822966353,1,"Parallel"
"Sphingomyelins","sphingomyelin (d18:1/20:0, d16:1/22:0)*",0.0176387230619778,0,0.00264537992059961,0,0.723294847836966,0.98,"Interaction"
"Sphingomyelins","sphingomyelin (d18:1/20:1, d18:2/20:0)*",0.0250669935302565,0,0.0794546878691372,0,0.768700282865331,0.98,"Interaction"
"Sphingomyelins","behenoyl sphingomyelin (d18:1/22:0)*",0.0276737725280653,0,0.00815238184483796,0,0.896737656682753,0.98,"Interaction"
"Sphingomyelins","sphingomyelin (d18:1/22:1, d18:2/22:0, d16:1/24:1)*",0.0322127849868913,0,0.00233371190883793,0,0.655758436732496,0.98,"Interaction"
"Sphingomyelins","sphingomyelin (d18:1/22:2, d18:2/22:1, d16:1/24:2)*",0.0669724959285475,0,0.00235084843745447,0,0.514394892526984,0.98,"Interaction"
"Sphingomyelins","lignoceroyl sphingomyelin (d18:1/24:0)",0.0132175063784039,0,0.0154726339903973,0,0.664887178573137,0.98,"Interaction"
"Sphingomyelins","sphingomyelin (d17:1/16:0, d18:1/15:0, d16:1/17:0)*",0.0346533760392504,0,0.000247550366084987,0,0.310521752676674,0.98,"Interaction"
"Tyrosine Metabolism","dopamine 3-O-sulfate",0.452221527314009,0.56,0.595392659203623,0,0.724687763071011,1,"Parallel"
"Food Component/Plant","daidzein sulfate (1)",0.985036856439943,0.75,0.342977403036295,0,0.424311824237984,0.97,"Parallel"
"Food Component/Plant","daidzein sulfate (2)",0.757379605220897,0.75,0.0640415165279736,0,0.371185382221122,0.97,"Parallel"
