"sub_pathway","chem_name","interaction_pval","interaction_fisher","parallel_pval","parallel_fisher","single_pval","single_fisher","model"
"Long Chain Polyunsaturated Fatty Acid (n3 and n6)","docosapentaenoate (n6 DPA; 22:5n6)",0.0336255750881572,0,0.786182142222252,1,0.114408957097215,0,"Interaction"
"Ascorbate and Aldarate Metabolism","gulonate*",0.10261299728007,0,0.0209605096167851,0.24,0.434726148315713,0.63,"Interaction"
"Lysine Metabolism","glutarylcarnitine (C5-DC)",0.00550945757585068,0,0.385380230438114,0.02,0.573981013314953,0.15,"Interaction"
"Leucine, Isoleucine and Valine Metabolism","beta-hydroxyisovaleroylcarnitine",0.0679743527822656,0,0.396842772848688,0.05,0.126536601368876,0.85,"Interaction"
"Leucine, Isoleucine and Valine Metabolism","tiglylcarnitine (C5:1-DC)",0.551776492582062,0,0.0900579845223708,0.05,0.229178829066058,0.85,"Interaction"
"Sterol","cholesterol sulfate",0.067576862083066,0,0.639688392110858,0.75,0.10901965785455,0.17,"Interaction"
"Sterol","7alpha-hydroxy-3-oxo-4-cholestenoate (7-Hoca)",0.0532436047246401,0,0.227586185515813,0.75,0.116352358659486,0.17,"Interaction"
"Glutamate Metabolism","N-acetyl-aspartyl-glutamate (NAAG)",0.0711730995910333,0,0.516904047133847,0.05,0.138638058091393,0.22,"Interaction"
"Fatty Acid, Dicarboxylate","tetradecanedioate (C14-DC)",0.314559615414651,0,0.694544107580996,0.15,0.497618037304244,0.05,"Interaction"
"Fatty Acid, Dicarboxylate","hexadecanedioate (C16-DC)",0.0359155543979191,0,0.453558086973811,0.15,0.195705477528424,0.05,"Interaction"
"Fatty Acid, Dicarboxylate","octadecanedioate (C18-DC)",0.0844634595367235,0,0.571458133083377,0.15,0.148161257111967,0.05,"Interaction"
"Fatty Acid, Dicarboxylate","undecanedioate (C11-DC)",0.0632541154870557,0,0.0567723843106497,0.15,0.61953371905203,0.05,"Interaction"
"Monoacylglycerol","1-myristoylglycerol (14:0)",0.033132838705423,0,0.544582393541523,0.99,0.314084792323846,0.81,"Interaction"
"Glycerolipid Metabolism","glycerophosphoglycerol",0.0196227024992315,0,0.066865875066301,0.1,0.749490292079458,0.56,"Interaction"
"Phospholipid Metabolism","glycerophosphoethanolamine",0.134379013590247,0,0.0696106536983032,0,0.170307453640933,0.15,"Interaction"
"Secondary Bile Acid Metabolism","6beta-hydroxylithocholate",0.0473401249367691,0,0.262940995748888,0.07,0.00166117473198138,0,"Interaction"
"Chemical","ectoine",0.273431300484697,0,0.106590368839757,0.15,0.232283682658709,0,"Interaction"
"Lysophospholipid","1-arachidonoyl-GPI (20:4)*",0.0639348751458195,0,0.455489717584997,0.99,0.12313103194955,0,"Interaction"
"Lysophospholipid","1-palmitoyl-GPI (16:0)",0.0473523930335474,0,0.496473314435517,0.99,0.15737345062633,0,"Interaction"
"Histidine Metabolism","1-ribosyl-imidazoleacetate*",0.226361338517345,0,0.358239215360274,0,0.722383210850894,0.02,"Interaction"
"Food Component/Plant","4-hydroxycinnamate",0.121679187245144,0,0.754163675157904,0,0.187362080586763,0,"Interaction"
"Lysine Metabolism","N2-acetyllysine",0.0317517597475369,0,0.546752255838991,0.02,0.647128651554877,0.15,"Interaction"
"Fatty Acid, Dihydroxy","3,4-dihydroxybutyrate",0.0383930310387,0,0.274616345772938,0.59,0.501488087156283,0.54,"Interaction"
"Lysine Metabolism","N6-acetyllysine",0.126209413040022,0,0.163038676651417,0.02,0.100036592453934,0.15,"Interaction"
"Long Chain Polyunsaturated Fatty Acid (n3 and n6)","dihomo-linolenate (20:3n3 or n6)",0.0254533180705995,0,0.551697991138605,1,0.0949679957579064,0,"Interaction"
"Fructose, Mannose and Galactose Metabolism","mannitol/sorbitol",0.0859747198937334,0,0.272320892146156,0.19,0.25334221717218,0.87,"Interaction"
"Fatty Acid, Dicarboxylate","3-methyladipate",0.189415762158072,0,0.280437606153204,0.15,0.990855088824368,0.05,"Interaction"
"Food Component/Plant","pyrraline",0.186687200462199,0,0.128754350696275,0,0.313044737309704,0,"Interaction"
"Lysophospholipid","1-oleoyl-GPI (18:1)",0.0752833431639205,0,0.425688492987411,0.99,0.0704291407721205,0,"Interaction"
"Lysophospholipid","1-linoleoyl-GPI (18:2)*",0.175718438986568,0,0.633862931959951,0.99,0.0874799987281657,0,"Interaction"
"Urea cycle; Arginine and Proline Metabolism","dimethylarginine (SDMA + ADMA)",0.0251492448947559,0,0.348845801215073,0.01,0.292947813316763,0.01,"Interaction"
"Gamma-glutamyl Amino Acid","gamma-glutamylalanine",0.0207009555351029,0,0.111819344730083,0,0.375770074183831,0.98,"Interaction"
"Glycine, Serine and Threonine Metabolism","N-acetylserine",0.161096420131174,0,0.0751189092655903,0.19,0.987361883379907,0.22,"Interaction"
"Phosphatidylethanolamine (PE)","1-stearoyl-2-oleoyl-GPE (18:0/18:1)",0.0447955237357841,0,0.563826717309947,0.35,0.176194712808373,0.22,"Interaction"
"Food Component/Plant","4-allylphenol sulfate",0.363309541456047,0,0.138753809065876,0,0.0954168055929745,0,"Interaction"
"Phosphatidylcholine (PC)","1-stearoyl-2-arachidonoyl-GPC (18:0/20:4)",0.012904613296797,0,0.904356371758851,0.99,0.207411942237747,0.01,"Interaction"
"Phosphatidylethanolamine (PE)","1-palmitoyl-2-linoleoyl-GPE (16:0/18:2)",0.0729157202445334,0,0.619335796092013,0.35,0.569805323884195,0.22,"Interaction"
"Sphingolipid Synthesis","sphinganine-1-phosphate",0.0265345906852906,0,0.426575251486006,0,0.398606377206413,0.38,"Interaction"
"Hexosylceramides (HCER)","glycosyl-N-stearoyl-sphingosine (d18:1/18:0)",0.000538439845428317,0,0.459922232476884,0.73,0.652658122430554,0.3,"Interaction"
"TCA Cycle","succinylcarnitine (C4-DC)",0.432606511196314,0,0.371965141170474,0.43,0.0241648469460525,0.29,"Interaction"
"Urea cycle; Arginine and Proline Metabolism","N-methylproline",0.213168921226298,0,0.0406370519919992,0.01,0.242247166903846,0.01,"Interaction"
"Lysophospholipid","1-docosahexaenoyl-GPE (22:6)*",0.0146725988521169,0,0.706847437186848,0.99,0.401428080354055,0,"Interaction"
"Fatty Acid, Dicarboxylate","2-hydroxyglutarate",0.0270090572142328,0,0.217335037368757,0.15,0.867599830895273,0.05,"Interaction"
"Pyrimidine Metabolism, Uracil containing","N-acetyl-beta-alanine",0.0124409828786743,0,0.0351603642453575,0.15,0.104849614035381,0.78,"Interaction"
"Sphingomyelins","sphingomyelin (d18:1/18:1, d18:2/18:0)",0.0079094474173712,0,0.413105006394528,0.83,0.452401544931394,0.58,"Interaction"
"Sphingomyelins","palmitoyl sphingomyelin (d18:1/16:0)",0.0214702530424876,0,0.731933126754064,0.83,0.235844834609973,0.58,"Interaction"
"Food Component/Plant","betonicine",0.0865705800339302,0,0.183142419112144,0,0.231311754467589,0,"Interaction"
"Food Component/Plant","ergothioneine",0.0225737339903473,0,0.376926475184278,0,0.135299223428384,0,"Interaction"
"Lysophospholipid","1-margaroyl-GPE (17:0)*",0.0206732611590529,0,0.708263518020873,0.99,0.178439078598711,0,"Interaction"
"Lysophospholipid","1-pentadecanoyl-GPC (15:0)*",0.0155283028145689,0,0.680776819196971,0.99,0.254955428765984,0,"Interaction"
"Methionine, Cysteine, SAM and Taurine Metabolism","S-methylmethionine",0.445598481477105,0,0.00151043565766316,0,0.570324877757332,0.5,"Interaction"
"Tryptophan Metabolism","indole-3-carboxylate",0.21207160766208,0,0.542400046779389,0.01,0.0705619674978843,0.15,"Interaction"
"Fatty Acid, Monohydroxy","13-HODE + 9-HODE",0.0605577473263084,0,0.388141235771311,0.83,0.104608737362352,0.15,"Interaction"
"Histidine Metabolism","N-acetyl-3-methylhistidine*",0.158261436946009,0,0.564896698877751,0,0.0983661544879172,0.02,"Interaction"
"Sterol","4-cholesten-3-one",0.0117902871390488,0,0.662620546452315,0.75,0.0917271508067956,0.17,"Interaction"
"Tyrosine Metabolism","homovanillate sulfate",0.325089398259479,0,0.3266409989059,0.03,0.976443678647744,0.73,"Interaction"
"Food Component/Plant","cinnamoylglycine",0.135244825726814,0,0.126367672147219,0,0.165593342247142,0,"Interaction"
"Endocannabinoid","stearoyl ethanolamide",0.00485633481492112,0,0.525455362449526,0.95,0.412767634786678,0.01,"Interaction"
"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)","cis-4-decenoylcarnitine (C10:1)",0.00161056110989347,0,0.495949112710009,0.8,0.402139565737559,0.82,"Interaction"
"Fatty Acid, Dihydroxy","2S,3R-dihydroxybutyrate",0.0205798695320334,0,0.165938432848977,0.59,0.949112757399894,0.54,"Interaction"
"Pyrimidine Metabolism, Cytidine containing","5-methyl-2'-deoxycytidine",0.862646519333686,0,0.694655434040141,0.23,0.359575104408256,0.08,"Interaction"
"Fatty Acid, Branched","(12 or 13)-methylmyristate (a15:0 or i15:0)",0.00189480958645724,0,0.83630164566414,0.84,0.0479641655701386,0.05,"Interaction"
"Fatty Acid, Branched","(16 or 17)-methylstearate (a19:0 or i19:0)",0.000252001608173126,0,0.365471669552645,0.84,0.287581377874071,0.05,"Interaction"
"Fatty Acid, Dihydroxy","2R,3R-dihydroxybutyrate",0.0704551770698913,0,0.647098637866056,0.59,0.399028672188854,0.54,"Interaction"
"Glutamate Metabolism","alpha-ketoglutaramate*",0.0650085310901162,0,0.495043721664422,0.05,0.365442896033521,0.22,"Interaction"
"Food Component/Plant","2,3-dihydroxyisovalerate",0.0469531734666817,0,0.205817436282803,0,0.787291987008318,0,"Interaction"
"Leucine, Isoleucine and Valine Metabolism","3-methylglutaconate",0.0814294138563418,0,0.34431074910857,0.05,0.337916904591202,0.85,"Interaction"
"Lysine Metabolism","5-(galactosylhydroxy)-lysine",0.0943598861299866,0,0.189620542095159,0.02,0.943543795598285,0.15,"Interaction"
"Glutathione Metabolism","cysteinylglycine disulfide*",0.313387673895631,0,0.756837838756407,0,0.976262268870769,0.84,"Interaction"
"Lysophospholipid","2-arachidonoyl-GPI (20:4)*",0.0196840911267407,0,0.454515857952205,0.99,0.0908755915581768,0,"Interaction"
"Histidine Metabolism","formiminoglutamate",0.0260775588035975,0,0.0688022694840974,0,0.973753443620617,0.02,"Interaction"
"Histidine Metabolism","hydantoin-5-propionate",0.100592556264888,0,0.0528104719726863,0,0.812864156527305,0.02,"Interaction"
"Chemical","sulfate*",0.235430940598688,0,0.680899965653579,0.15,0.753093208561984,0,"Interaction"
"Fatty Acid, Dicarboxylate","4-hydroxy-2-oxoglutaric acid",0.0608720871841445,0,0.953630605650258,0.15,0.118938879058654,0.05,"Interaction"
"Glutamate Metabolism","4-hydroxyglutamate",0.151818543118809,0,0.268966232933003,0.05,0.157335123103078,0.22,"Interaction"
"Pentose Metabolism","sedoheptulose",0.426946807962148,0,0.124409470923419,0.02,0.397690430610162,0.98,"Interaction"
"Methionine, Cysteine, SAM and Taurine Metabolism","S-methylcysteine",0.105022813006144,0,0.30422732778527,0,0.804977751772153,0.5,"Interaction"
"Nicotinate and Nicotinamide Metabolism","nicotinamide N-oxide",0.0540985962295079,0.01,0.24030302072235,0,0.661438519824606,0.11,"Interaction"
"Urea cycle; Arginine and Proline Metabolism","argininate*",0.0599569950826756,0,0.102163173995192,0.01,0.166557433428467,0.01,"Interaction"
"Urea cycle; Arginine and Proline Metabolism","2-oxoarginine*",0.0780114565723216,0,0.0866771085473575,0.01,0.194160064695491,0.01,"Interaction"
"Medium Chain Fatty Acid","cis-4-decenoate (10:1n6)*",0.0163091326670772,0,0.792767352269728,0.82,0.145681417748236,0.32,"Interaction"
"Lysophospholipid","1-behenoyl-GPC (22:0)",0.0211111026336725,0,0.660081681224493,0.99,0.344081959335839,0,"Interaction"
"Lysophospholipid","1-erucoyl-GPC (22:1)*",0.0204856700363931,0,0.376545665561112,0.99,0.214474229065277,0,"Interaction"
"Lysophospholipid","1-adrenoyl-GPC (22:4)*",0.0266143307676412,0,0.746599080462223,0.99,0.494322700461547,0,"Interaction"
"Lysophospholipid","1-lignoceroyl-GPC (24:0)",0.0176966195404805,0,0.617911150125823,0.99,0.285462983405496,0,"Interaction"
"Lysophospholipid","1-nervonoyl-GPC (24:1n9)*",0.0146544466258448,0,0.520679100514673,0.99,0.247949871956928,0,"Interaction"
"Lysoplasmalogen","1-(1-enyl-palmitoyl)-GPC (P-16:0)*",0.0224267970275275,0,0.474697532894408,0.56,0.199666576813553,0,"Interaction"
"Histidine Metabolism","1-methyl-5-imidazoleacetate",0.598474135483045,0,0.37693442361639,0,0.512853439602375,0.02,"Interaction"
"Secondary Bile Acid Metabolism","tauroursodeoxycholate",0.11088711222986,0,0.253804110891017,0.07,0.107600509534376,0,"Interaction"
"Secondary Bile Acid Metabolism","ursocholate",0.84786922943684,0,0.505160465174548,0.07,0.123657612271112,0,"Interaction"
"Methionine, Cysteine, SAM and Taurine Metabolism","S-methylcysteine sulfoxide",0.200401746201029,0,0.63353736830624,0,0.547647169641664,0.5,"Interaction"
"Fatty Acid, Branched","(14 or 15)-methylpalmitate (a17:0 or i17:0)",0.00194695136474296,0,0.47808202003423,0.84,0.164325944140563,0.05,"Interaction"
"Fatty Acid, Dicarboxylate","eicosanedioate (C20-DC)",0.10560877564273,0,0.731057145672334,0.15,0.048931775882603,0.05,"Interaction"
"Fatty Acid, Dicarboxylate","docosadioate (C22-DC)",0.0793570709826405,0,0.868477689458719,0.15,0.0557402563715996,0.05,"Interaction"
"Fatty Acid, Monohydroxy","16-hydroxypalmitate",0.0571391379862769,0,0.306535189039992,0.83,0.299538755523746,0.15,"Interaction"
"Diacylglycerol","oleoyl-linoleoyl-glycerol (18:1/18:2) [1]",0.018543692475266,0,0.587436112870052,0.75,0.441588022158939,0.2,"Interaction"
"Diacylglycerol","oleoyl-linoleoyl-glycerol (18:1/18:2) [2]",0.00563144918942956,0,0.668134031385771,0.75,0.17999360196066,0.2,"Interaction"
"Lysoplasmalogen","1-(1-enyl-palmitoyl)-GPE (P-16:0)*",0.030824319897874,0,0.119751821023834,0.56,0.217465624421572,0,"Interaction"
"Lysoplasmalogen","1-(1-enyl-stearoyl)-GPE (P-18:0)*",0.0570560851487342,0,0.332418177742,0.56,0.0906190143330986,0,"Interaction"
"Food Component/Plant","2-oxindole-3-acetate",0.477790427100333,0,0.0189180380001113,0,0.786272292797741,0,"Interaction"
"Endocannabinoid","N-oleoyltaurine",0.0223651763932595,0,0.772235171736769,0.95,0.0755238195748662,0.01,"Interaction"
"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)","linoleoylcarnitine (C18:2)*",0.00342502040578478,0,0.70020528462506,0.98,0.3710399054586,0.48,"Interaction"
"Glutamate Metabolism","N-methyl-GABA",0.0366021825019655,0,0.221109850755107,0.05,0.505709658124058,0.22,"Interaction"
"Dipeptide","isoleucylglycine",0.0435334103428363,0,0.253849330063216,0.27,0.0126961499779705,0.01,"Interaction"
"Dipeptide","valylleucine",0.13643531856373,0,0.41329013323095,0.27,0.17085422820749,0.01,"Interaction"
"Endocannabinoid","N-palmitoyltaurine",0.0128549778972985,0,0.596384864719921,0.95,0.16328076338025,0.01,"Interaction"
"Endocannabinoid","N-stearoyltaurine",0.076918935768154,0,0.635915260453203,0.95,0.0595435477250662,0.01,"Interaction"
"Ascorbate and Aldarate Metabolism","2-O-methylascorbic acid",0.0195902772868015,0,0.181591578857583,0.24,0.736640248577895,0.63,"Interaction"
"Glutamate Metabolism","carboxyethyl-GABA",0.0436496881316256,0,0.458813648695317,0.05,0.445450182633198,0.22,"Interaction"
"Thiamine Metabolism","hydroxymethylpyrimidine",0.051025926796179,0,0.0428906600217441,0.1,0.0646008851151855,0.13,"Interaction"
"Phospholipid Metabolism","trimethylamine N-oxide",0.471394460969392,0,0.00213461260181693,0,0.58717976725404,0.15,"Interaction"
"Lysine Metabolism","N6-methyllysine",0.0281360325858388,0,0.126758783131531,0.02,0.0433355630330486,0.15,"Interaction"
"Food Component/Plant","equol sulfate",0.059153057553556,0,0.145805605797257,0,0.522690994732812,0,"Interaction"
"Food Component/Plant","dihydroferulate",0.549293812285506,0,0.130455878234541,0,0.211337255396043,0,"Interaction"
"Histidine Metabolism","imidazole propionate",0.055261931797842,0,0.028905989783394,0,0.274919439948794,0.02,"Interaction"
"Dipeptide","aspartylaspartate",0.072009675259438,0,0.41187008389176,0.27,0.18941556369648,0.01,"Interaction"
"Dipeptide","prolylglycine",0.0449095386571405,0,0.344988524557348,0.27,0.352911784511055,0.01,"Interaction"
"Dipeptide","prolylproline",0.0340228042543308,0,0.529897954297288,0.27,0.150635196380071,0.01,"Interaction"
"Fatty Acid Metabolism (Acyl Glycine)","N-palmitoylglycine",0.00725928748433289,0,0.667961247866294,0.04,0.251002947475212,0.98,"Interaction"
"Food Component/Plant","mannonate*",0.00779221620241313,0,0.106814237295501,0,0.512030564517874,0,"Interaction"
"Secondary Bile Acid Metabolism","taurohyodeoxycholic acid",0.0936738313417756,0,0.391690000351394,0.07,0.0638158824001554,0,"Interaction"
"Methionine, Cysteine, SAM and Taurine Metabolism","lanthionine",0.190824531331759,0,0.101102073544714,0,0.324301643093091,0.5,"Interaction"
"Food Component/Plant","equol glucuronide",0.0785048031947705,0,0.0646932121377766,0,0.269689848570787,0,"Interaction"
"Lysophospholipid","2-stearoyl-GPE (18:0)*",0.0412254863168639,0,0.501081482791746,0.99,0.243379885783968,0,"Interaction"
"Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)","(R)-3-hydroxybutyrylcarnitine",0.0432903367304821,0,0.445536289455192,0.64,0.307192722780986,0.48,"Interaction"
"Fatty Acid Metabolism (Acyl Glycine)","N-octanoylglycine",0.038408710837168,0,0.399885484799513,0.04,0.810404526767631,0.98,"Interaction"
"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)","margaroylcarnitine (C17)*",0.00305604586417377,0,0.73605961097168,0.94,0.456090102696318,0.74,"Interaction"
"Food Component/Plant","histidine betaine (hercynine)*",0.487844391516198,0,0.00629869311879471,0,0.764849210552777,0,"Interaction"
"Vitamin A Metabolism","retinal",0.144623401369259,0,0.692147614376923,0.97,0.309766974745829,0.74,"Interaction"
"Fatty Acid, Monohydroxy","2-hydroxydecanoate",0.132233800926439,0,0.408845060568592,0.83,0.0598993484998726,0.15,"Interaction"
"Fatty Acid Metabolism (Acyl Glycine)","heptanoyl glycine",0.0452697452787922,0,0.215683683266485,0.04,0.784964313981225,0.98,"Interaction"
"Fatty Acid, Amino","2-aminooctanoate",0.0112355872741341,0,0.871329809358387,0.67,0.359641060859456,0.47,"Interaction"
"Chemical","dimethyl sulfone",0.00169110282943444,0,0.1070796283943,0.15,0.161884973976871,0,"Interaction"
"Histidine Metabolism","N-acetyl-1-methylhistidine*",0.287817495909505,0,0.694880420456467,0,0.942520667841003,0.02,"Interaction"
"Food Component/Plant","indolin-2-one",0.0395731458850622,0,0.461758694282622,0,0.265426918217134,0,"Interaction"
"Food Component/Plant","2,8-quinolinediol sulfate",0.118333042159,0,0.446740154177934,0,0.194598922377062,0,"Interaction"
"Food Component/Plant","2-aminophenol sulfate",0.265746545297971,0,0.0624855782368389,0,0.31670128006161,0,"Interaction"
"Chemical","3-acetylphenol sulfate",0.0520407935177028,0,0.674151522587514,0.15,0.99726108620325,0,"Interaction"
"Sphingomyelins","sphingomyelin (d18:1/14:0, d16:1/16:0)*",0.00696939500797152,0,0.626237827149698,0.83,0.406796633235432,0.58,"Interaction"
"Sphingomyelins","sphingomyelin (d18:2/16:0, d18:1/16:1)*",0.0237276533889261,0,0.678888757449724,0.83,0.241736594645936,0.58,"Interaction"
"Fatty Acid, Dicarboxylate","3-hydroxyadipate",0.0565174100800453,0,0.0587071545867113,0.15,0.85620019382121,0.05,"Interaction"
"Lysophospholipid","1-arachidonoyl-GPA (20:4)",0.0995333981764489,0,0.0881162851099218,0.99,0.113921378405543,0,"Interaction"
"Urea cycle; Arginine and Proline Metabolism","N-monomethylarginine",0.0672547971457907,0,0.532819577683786,0.01,0.268086157399718,0.01,"Interaction"
"Lysine Metabolism","6-oxopiperidine-2-carboxylate",0.128479169234904,0,0.46478861115258,0.02,0.166969874160014,0.15,"Interaction"
"Urea cycle; Arginine and Proline Metabolism","N-delta-acetylornithine",0.0639838334108058,0,0.493285952962738,0.01,0.0783732767461395,0.01,"Interaction"
"Fatty Acid, Amino","2-aminoheptanoate",0.126760630793729,0,0.315559103437262,0.67,0.24059749218612,0.47,"Interaction"
"Lysophospholipid","1-eicosapentaenoyl-GPE (20:5)*",0.0436483750391014,0,0.552515017510558,0.99,0.1992924052173,0,"Interaction"
"Chemical","benzoylcarnitine*",0.186313474506737,0,0.236457769856914,0.15,0.0802062709641695,0,"Interaction"
"Tryptophan Metabolism","N-formylanthranilic acid",0.416408438043876,0,0.174657137686545,0.01,0.736435385234527,0.15,"Interaction"
"Chemical","S-(3-hydroxypropyl)mercapturic acid (HPMA)",0.0129179227939258,0,0.204053436477409,0.15,0.258365585144803,0,"Interaction"
"Urea cycle; Arginine and Proline Metabolism","N2,N5-diacetylornithine",0.17902903398567,0,0.386753960167416,0.01,0.179807339002036,0.01,"Interaction"
"Lysophospholipid","1-linoleoyl-GPS (18:2)*",0.806515443311234,0,0.0533059934843224,0.99,0.0145658503170597,0,"Interaction"
"Methionine, Cysteine, SAM and Taurine Metabolism","methionine sulfone",0.0653817257729638,0,0.311250692936359,0,0.0459909727556672,0.5,"Interaction"
"Lysophospholipid","1-linolenoyl-GPC (18:3)*",0.032763433081041,0,0.499161276876236,0.99,0.352317343311248,0,"Interaction"
"Lysophospholipid","1-eicosapentaenoyl-GPC (20:5)*",0.0444272683210093,0,0.591213925898659,0.99,0.304038822872734,0,"Interaction"
"Lysophospholipid","1-eicosenoyl-GPC (20:1)*",0.0208028495495244,0,0.381876845519264,0.99,0.176298444647351,0,"Interaction"
"Lysophospholipid","1-nonadecanoyl-GPC (19:0)",0.00201920208669387,0,0.499668885402485,0.99,0.514741524043887,0,"Interaction"
"Lysophospholipid","1-dihomo-linolenoyl-GPE (20:3n3 or 6)*",0.0685886094423591,0,0.450175426420878,0.99,0.286821496350371,0,"Interaction"
"Lysoplasmalogen","1-(1-enyl-oleoyl)-GPE (P-18:1)*",0.0362533672591226,0,0.322477575782372,0.56,0.181397713940837,0,"Interaction"
"Lysine Metabolism","fructosyllysine",0.0325600202440264,0,0.163581216673997,0.02,0.364979778045867,0.15,"Interaction"
"Lysophospholipid","1-eicosenoyl-GPE (20:1)*",0.0565177164312156,0,0.506978422414658,0.99,0.0403794892618081,0,"Interaction"
"Chemical","O-sulfo-tyrosine",0.0945834474853873,0,0.111556887268772,0.15,0.397687045149143,0,"Interaction"
"Food Component/Plant","ferulic acid 4-sulfate",0.0822098405712944,0,0.777314922925543,0,0.818337903643265,0,"Interaction"
"Methionine, Cysteine, SAM and Taurine Metabolism","N-acetyltaurine",0.25745054211837,0,0.153466266413708,0,0.757397111749506,0.5,"Interaction"
"Lysophospholipid","1-linolenoyl-GPE (18:3)*",0.116832065577071,0,0.534102561177178,0.99,0.412593407733865,0,"Interaction"
"Lysophospholipid","1-oleoyl-GPG (18:1)*",0.905970307878053,0,0.277367930405818,0.99,0.0806144455418041,0,"Interaction"
"Lysophospholipid","1-palmitoyl-GPG (16:0)*",0.0194790351433819,0,0.761749579216823,0.99,0.229120778591499,0,"Interaction"
"Endocannabinoid","N-linoleoyltaurine*",0.0294686747673678,0,0.895506937368689,0.95,0.0375318142354182,0.01,"Interaction"
"Endocannabinoid","N-palmitoleoyltaurine*",0.193388189480304,0,0.35428827207346,0.95,0.905606665696175,0.01,"Interaction"
"Food Component/Plant","methyl glucopyranoside (alpha + beta)",0.0301803958433798,0,0.286929315345007,0,0.1494074802771,0,"Interaction"
"Food Component/Plant","2-keto-3-deoxy-gluconate",0.0343220797469599,0,0.501797681477329,0,0.342231411272844,0,"Interaction"
"Sphingomyelins","sphingomyelin (d18:2/14:0, d18:1/14:1)*",0.0191992872379178,0,0.557969281426573,0.83,0.537188687583756,0.58,"Interaction"
"Sphingomyelins","sphingomyelin (d18:1/24:1, d18:2/24:0)*",0.0204040364453071,0,0.488728551652958,0.83,0.112224821723271,0.58,"Interaction"
"Fatty Acid Metabolism (Acyl Carnitine, Dicarboxylate)","octadecenedioylcarnitine (C18:1-DC)*",0.00656236539457766,0,0.434324683984949,0.4,0.300199224438536,0.24,"Interaction"
"Fatty Acid Metabolism (Acyl Carnitine, Dicarboxylate)","octadecanedioylcarnitine (C18-DC)*",0.147129885299165,0,0.28721605151361,0.4,0.130857336332853,0.24,"Interaction"
"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)","myristoleoylcarnitine (C14:1)*",0.00195707103586588,0,0.520964644372071,0.8,0.553894057025569,0.82,"Interaction"
"Tyrosine Metabolism","N-formylphenylalanine",0.502118237869979,0,0.442353264525717,0.03,0.118693999738537,0.73,"Interaction"
"Food Component/Plant","3-hydroxycinnamate sulfate",0.495126829218063,0,0.333792649856416,0,0.464221740085491,0,"Interaction"
"Tyrosine Metabolism","4-hydroxycinnamate sulfate",0.0373298738316678,0,0.927393124054677,0.03,0.687023445385889,0.73,"Interaction"
"Chemical","3-hydroxypyridine sulfate",0.072154931746185,0,0.55335853275199,0.15,0.0776823581136425,0,"Interaction"
"Food Component/Plant","3-hydroxyindolin-2-one sulfate",0.282128592494102,0,0.232529427827575,0,0.126944173045854,0,"Interaction"
"Pentose Metabolism","arabonate/xylonate",0.0129878617936715,0,0.248879859969748,0.02,0.569217378437778,0.98,"Interaction"
"Food Component/Plant","N-acetylpyrraline",0.0362480079225079,0,0.202413759395925,0,0.229477204423087,0,"Interaction"
"Monoacylglycerol","1-dihomo-linolenylglycerol (20:3)",0.0115678359863848,0,0.584658299406293,0.99,0.325709950304212,0.81,"Interaction"
"Pentose Metabolism","ribulose/xylulose",0.0598748910842954,0,0.00642990455183177,0.02,0.484733696466864,0.98,"Interaction"
"Lysine Metabolism","N2,N6-diacetyllysine",0.0200736536449603,0,0.340380503566698,0.02,0.552874174217204,0.15,"Interaction"
"Tyrosine Metabolism","vanillactate",0.0407176116400499,0,0.126053915689868,0.03,0.293377051820048,0.73,"Interaction"
"Food Component/Plant","2-acetamidophenol sulfate",0.269712387402528,0,0.0690324616443243,0,0.422061866472257,0,"Interaction"
"Tyrosine Metabolism","p-cresol glucuronide*",0.803115114516319,0,0.0220165367736105,0.03,0.897316933781405,0.73,"Interaction"
"Tyrosine Metabolism","3,4-dihydroxyphenylacetate sulfate",0.392520485534718,0,0.741369816754785,0.03,0.563886844661195,0.73,"Interaction"
"Chemical","6-hydroxyindole sulfate",0.0447851287158915,0,0.214742540645518,0.15,0.321589959794124,0,"Interaction"
"Tyrosine Metabolism","4-methoxyphenol sulfate",0.162300659196528,0,0.0689818045048676,0.03,0.301509923689676,0.73,"Interaction"
"Sphingomyelins","sphingomyelin (d18:1/20:0, d16:1/22:0)*",0.0296921172485628,0,0.466007140462395,0.83,0.377716579350096,0.58,"Interaction"
"Sphingomyelins","sphingomyelin (d18:1/20:1, d18:2/20:0)*",0.031298172802024,0,0.693875323054338,0.83,0.287115719910389,0.58,"Interaction"
"Sphingomyelins","behenoyl sphingomyelin (d18:1/22:0)*",0.0765409694930659,0,0.465017391733401,0.83,0.432131955113784,0.58,"Interaction"
"Sphingomyelins","sphingomyelin (d18:1/22:1, d18:2/22:0, d16:1/24:1)*",0.0250883552285009,0,0.424261806912237,0.83,0.405399377862471,0.58,"Interaction"
"Sphingomyelins","sphingomyelin (d18:1/22:2, d18:2/22:1, d16:1/24:2)*",0.0100228921149216,0,0.318777123290735,0.83,0.454433884118944,0.58,"Interaction"
