"sub_pathway","chem_name","interaction_pval","interaction_fisher","parallel_pval","parallel_fisher","single_pval","single_fisher","model"
"Lysine Metabolism","glutarylcarnitine (C5-DC)",0.131669906477195,0.06,0.57290075242066,0.79,0.184524369031312,0,"Single"
"Leucine, Isoleucine and Valine Metabolism","beta-hydroxyisovaleroylcarnitine",0.818156477390691,0.77,0.29190449916968,0.02,0.0246599961819104,0.09,"Parallel"
"Leucine, Isoleucine and Valine Metabolism","tiglylcarnitine (C5:1-DC)",0.65295637876983,0.77,0.115141028576785,0.02,0.753300373180132,0.09,"Parallel"
"Sterol","cholesterol sulfate",0.433175163212773,0.35,0.918435194656245,0.88,0.0358430434829691,0,"Single"
"Sterol","7alpha-hydroxy-3-oxo-4-cholestenoate (7-Hoca)",0.649165541659652,0.35,0.231736169172814,0.88,0.0106502878180987,0,"Single"
"Glutamate Metabolism","N-acetyl-aspartyl-glutamate (NAAG)",0.55108150463891,0.5,0.280262201045222,0.42,0.0715361105710606,0,"Single"
"Fatty Acid, Dicarboxylate","tetradecanedioate (C14-DC)",0.351584034550691,0.72,0.692401030467444,0.21,0.486573258465161,0,"Single"
"Fatty Acid, Dicarboxylate","hexadecanedioate (C16-DC)",0.769009418971796,0.72,0.645492838370092,0.21,0.109455457126268,0,"Single"
"Fatty Acid, Dicarboxylate","octadecanedioate (C18-DC)",0.569529378234344,0.72,0.295339660791253,0.21,0.0339246000471513,0,"Single"
"Fatty Acid, Dicarboxylate","undecanedioate (C11-DC)",0.379920444474095,0.72,0.531888697849879,0.21,0.0291890325990174,0,"Single"
"Monoacylglycerol","1-myristoylglycerol (14:0)",0.416064434243841,0,0.252296191612719,0.93,0.15718229544418,0,"Interaction"
"Glycerolipid Metabolism","glycerophosphoglycerol",0.515966457379632,0.6,0.455847552476625,0.48,0.771894436510997,0.15,"None"
"Phospholipid Metabolism","glycerophosphoethanolamine",0.583904487544647,0.59,0.320256529835057,0.01,0.0383002237236919,0,"Parallel"
"Secondary Bile Acid Metabolism","6beta-hydroxylithocholate",0.191081276213591,0.34,0.157568671680398,0.04,0.014886218296818,0,"Parallel"
"Chemical","ectoine",0.669593417472594,0.26,0.59881684369689,0.29,0.239461812730876,0,"Single"
"Lysophospholipid","1-arachidonoyl-GPI (20:4)*",0.513197164317822,0.61,0.899274305814561,1,0.0230451379550304,0,"Single"
"Lysophospholipid","1-palmitoyl-GPI (16:0)",0.539491350758012,0.61,0.916086248805831,1,0.0723334288306459,0,"Single"
"Histidine Metabolism","1-ribosyl-imidazoleacetate*",0.274933203634354,0.76,0.509387275803602,0,0.785584083076402,0,"Parallel"
"Food Component/Plant","4-hydroxycinnamate",0.165073483990967,0,0.673768352281344,0,0.615243488704616,0.38,"Interaction"
"Lysine Metabolism","N2-acetyllysine",0.110158521905341,0.06,0.583421320958236,0.79,0.681319058506617,0,"Single"
"Fatty Acid, Dihydroxy","3,4-dihydroxybutyrate",0.223763549925417,0.71,0.289772595066559,0.77,0.384907193299183,0.01,"Single"
"Lysine Metabolism","N6-acetyllysine",0.546286509231888,0.06,0.474925079470164,0.79,0.08737581766402,0,"Single"
"Long Chain Polyunsaturated Fatty Acid (n3 and n6)","dihomo-linolenate (20:3n3 or n6)",0.505760410265234,0.99,0.650364451716295,0.77,0.00174053159006699,0,"Single"
"Fructose, Mannose and Galactose Metabolism","mannitol/sorbitol",0.391510549827505,0.89,0.353962743349549,0.24,0.103305793734506,0.54,"None"
"Fatty Acid, Dicarboxylate","3-methyladipate",0.888530539259191,0.72,0.432898858671302,0.21,0.706500494694215,0,"Single"
"Food Component/Plant","pyrraline",0.341850686111983,0,0.252419737585803,0,0.564931132274242,0.38,"Interaction"
"Lysophospholipid","1-oleoyl-GPI (18:1)",0.678184831224389,0.61,0.858210094202297,1,0.0215730920448965,0,"Single"
"Lysophospholipid","1-linoleoyl-GPI (18:2)*",0.754647305712674,0.61,0.724839646262098,1,0.0355684110151386,0,"Single"
"Urea cycle; Arginine and Proline Metabolism","dimethylarginine (SDMA + ADMA)",0.626568775142863,0.19,0.742483603060774,0.02,0.0708182471062975,0,"Parallel"
"Gamma-glutamyl Amino Acid","gamma-glutamylalanine",0.363008325893636,0.45,0.13538324567214,0.02,0.042015961985265,0.42,"Parallel"
"Glycine, Serine and Threonine Metabolism","N-acetylserine",0.244837065366748,0.93,0.15104576966664,0.63,0.69396777923366,0,"Single"
"Phosphatidylethanolamine (PE)","1-stearoyl-2-oleoyl-GPE (18:0/18:1)",0.237681374292178,0.02,0.959473349865578,0.73,0.141671319702431,0,"Interaction"
"Food Component/Plant","4-allylphenol sulfate",0.707497392655235,0,0.448434508936319,0,0.101375039707269,0.38,"Interaction"
"Phosphatidylcholine (PC)","1-stearoyl-2-arachidonoyl-GPC (18:0/20:4)",0.263553557416713,0.37,0.247641078870503,0.91,0.0188398484875943,0,"Single"
"Phosphatidylethanolamine (PE)","1-palmitoyl-2-linoleoyl-GPE (16:0/18:2)",0.305740384042617,0.02,0.725464384188124,0.73,0.327687157566366,0,"Interaction"
"Sphingolipid Synthesis","sphinganine-1-phosphate",0.396843109473317,0.14,0.986426294037969,0.01,0.322852447713421,0.21,"Parallel"
"Hexosylceramides (HCER)","glycosyl-N-stearoyl-sphingosine (d18:1/18:0)",0.146410060756546,0.22,0.186627344882061,0.63,0.212210089684717,0.02,"Single"
"TCA Cycle","succinylcarnitine (C4-DC)",0.984158657407698,0.08,0.404532411228115,0,0.353592317182381,0.02,"Parallel"
"Urea cycle; Arginine and Proline Metabolism","N-methylproline",0.390230974764688,0.19,0.287370534077899,0.02,0.095233993938476,0,"Parallel"
"Lysophospholipid","1-docosahexaenoyl-GPE (22:6)*",0.255795490261661,0.61,0.661817249286861,1,0.0374825539943289,0,"Single"
"Fatty Acid, Dicarboxylate","2-hydroxyglutarate",0.0840880368472978,0.72,0.12135060718504,0.21,0.296955182355918,0,"Single"
"Pyrimidine Metabolism, Uracil containing","N-acetyl-beta-alanine",0.687424009195576,0.45,0.491217808616367,0.26,0.641240175530385,0.35,"None"
"Sphingomyelins","sphingomyelin (d18:1/18:1, d18:2/18:0)",0.197309277161951,0.16,0.892049189633883,1,0.103608873180615,0,"Single"
"Sphingomyelins","palmitoyl sphingomyelin (d18:1/16:0)",0.414983590358697,0.16,0.530937695456185,1,0.0400369233334687,0,"Single"
"Food Component/Plant","betonicine",0.257430911823202,0,0.487675230255564,0,0.334245008991227,0.38,"Interaction"
"Food Component/Plant","ergothioneine",0.469314085219023,0,0.823357707214007,0,0.0388380183083394,0.38,"Interaction"
"Lysophospholipid","1-margaroyl-GPE (17:0)*",0.345821428752171,0.61,0.600437435437195,1,0.0261154709683946,0,"Single"
"Lysophospholipid","1-pentadecanoyl-GPC (15:0)*",0.524063284926402,0.61,0.439678868013129,1,0.0715450171211634,0,"Single"
"Methionine, Cysteine, SAM and Taurine Metabolism","S-methylmethionine",0.34411516504225,0.62,0.00815218928551325,0.01,0.375519759581377,0.09,"Parallel"
"Tryptophan Metabolism","indole-3-carboxylate",0.502355244763158,0.63,0.881892220307151,0.3,0.0499911262351511,0.01,"Single"
"Fatty Acid, Monohydroxy","13-HODE + 9-HODE",0.44480168156074,0.98,0.971684479459423,0.1,0.0104016786322345,0,"Single"
"Histidine Metabolism","N-acetyl-3-methylhistidine*",0.830227368377083,0.76,0.919568196488676,0,0.00927810106534904,0,"Parallel"
"Sterol","4-cholesten-3-one",0.171074997437257,0.35,0.528639737245109,0.88,0.0444159702205309,0,"Single"
"Tyrosine Metabolism","homovanillate sulfate",0.91091224679019,0.11,0.407330771290686,0.18,0.303219689768382,0.28,"None"
"Food Component/Plant","cinnamoylglycine",0.775669369135664,0,0.67742132675339,0,0.25820943889211,0.38,"Interaction"
"Endocannabinoid","stearoyl ethanolamide",0.247431784353648,0.76,0.833577825691813,0.78,0.0318499281563481,0,"Single"
"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)","cis-4-decenoylcarnitine (C10:1)",0.586783980674971,0.71,0.0272661013846605,0,0.00642223658471613,0,"Parallel"
"Fatty Acid, Dihydroxy","2S,3R-dihydroxybutyrate",0.40890201734696,0.71,0.773432294589174,0.77,0.400696348141546,0.01,"Single"
"Pyrimidine Metabolism, Cytidine containing","5-methyl-2'-deoxycytidine",0.281495610240471,0.7,0.419065256024741,0.49,0.231723647317931,0,"Single"
"Fatty Acid, Branched","(12 or 13)-methylmyristate (a15:0 or i15:0)",0.658392946994298,0.73,0.377003667144,0.01,0.546625700595315,0,"Parallel"
"Fatty Acid, Branched","(16 or 17)-methylstearate (a19:0 or i19:0)",0.302605032735319,0.73,0.0381338462683369,0.01,0.0060643730352386,0,"Parallel"
"Fatty Acid, Dihydroxy","2R,3R-dihydroxybutyrate",0.316035451544456,0.71,0.992509553344315,0.77,0.0997828896439406,0.01,"Single"
"Glutamate Metabolism","alpha-ketoglutaramate*",0.601789487186709,0.5,0.886445368372876,0.42,0.0250572955610572,0,"Single"
"Food Component/Plant","2,3-dihydroxyisovalerate",0.0724134896440943,0,0.300149047217816,0,0.80965410275203,0.38,"Interaction"
"Leucine, Isoleucine and Valine Metabolism","3-methylglutaconate",0.224704414667792,0.77,0.101087231194316,0.02,0.525586189786385,0.09,"Parallel"
"Lysine Metabolism","5-(galactosylhydroxy)-lysine",0.527675562788329,0.06,0.1988743507392,0.79,0.62648621028451,0,"Single"
"Glutathione Metabolism","cysteinylglycine disulfide*",0.259219197567702,0.55,0.866515061498699,0.18,0.653509231723323,0.32,"None"
"Lysophospholipid","2-arachidonoyl-GPI (20:4)*",0.226319621649855,0.61,0.522682544466157,1,0.01741905378832,0,"Single"
"Histidine Metabolism","formiminoglutamate",0.11944631772346,0.76,0.00240567908291872,0,0.535456577869349,0,"Parallel"
"Histidine Metabolism","hydantoin-5-propionate",0.213697629610671,0.76,0.0163655062816613,0,0.29075311151019,0,"Parallel"
"Chemical","sulfate*",0.713162800832697,0.26,0.0676614742165301,0.29,0.909522740773472,0,"Single"
"Fatty Acid, Dicarboxylate","4-hydroxy-2-oxoglutaric acid",0.210347323389609,0.72,0.533878802517011,0.21,0.257058731857325,0,"Single"
"Glutamate Metabolism","4-hydroxyglutamate",0.457471429014935,0.5,0.207557237540176,0.42,0.0670214188035587,0,"Single"
"Pentose Metabolism","sedoheptulose",0.81571444011467,0.02,0.247341708752135,0.1,0.32708362211189,0.8,"Interaction"
"Methionine, Cysteine, SAM and Taurine Metabolism","S-methylcysteine",0.546222290160162,0.62,0.828779330185344,0.01,0.322663304917349,0.09,"Parallel"
"Nicotinate and Nicotinamide Metabolism","nicotinamide N-oxide",0.255214094065999,0.45,0.0150388874765507,0,0.22403258542985,0.03,"Parallel"
"Urea cycle; Arginine and Proline Metabolism","argininate*",0.294998184539481,0.19,0.326552656529748,0.02,0.0885269512272922,0,"Parallel"
"Urea cycle; Arginine and Proline Metabolism","2-oxoarginine*",0.196685123000393,0.19,0.0723676034273602,0.02,0.082109399739882,0,"Parallel"
"Medium Chain Fatty Acid","cis-4-decenoate (10:1n6)*",0.712370378256141,0.99,0.086115563284183,0.01,0.00132488834605659,0,"Parallel"
"Lysophospholipid","1-behenoyl-GPC (22:0)",0.422070686853628,0.61,0.759949550994479,1,0.10056255897873,0,"Single"
"Lysophospholipid","1-erucoyl-GPC (22:1)*",0.589995426917037,0.61,0.875471541872076,1,0.0276040632987167,0,"Single"
"Lysophospholipid","1-adrenoyl-GPC (22:4)*",0.354341365880358,0.61,0.425576970798063,1,0.0447464289270791,0,"Single"
"Lysophospholipid","1-lignoceroyl-GPC (24:0)",0.344613452740056,0.61,0.822071774493982,1,0.0674790126174085,0,"Single"
"Lysophospholipid","1-nervonoyl-GPC (24:1n9)*",0.435963744402168,0.61,0.845188446477809,1,0.0349524577065759,0,"Single"
"Lysoplasmalogen","1-(1-enyl-palmitoyl)-GPC (P-16:0)*",0.521843727144179,0.74,0.801820548439359,0.99,0.029956683378178,0,"Single"
"Histidine Metabolism","1-methyl-5-imidazoleacetate",0.866950996632575,0.76,0.681456424084536,0,0.929182708368827,0,"Parallel"
"Secondary Bile Acid Metabolism","tauroursodeoxycholate",0.130184099773806,0.34,0.811012190221356,0.04,0.146239279067498,0,"Parallel"
"Secondary Bile Acid Metabolism","ursocholate",0.344075944115797,0.34,0.72670284328979,0.04,0.0462168769547215,0,"Parallel"
"Methionine, Cysteine, SAM and Taurine Metabolism","S-methylcysteine sulfoxide",0.464071626440798,0.62,0.497827946228878,0.01,0.842025066554824,0.09,"Parallel"
"Fatty Acid, Branched","(14 or 15)-methylpalmitate (a17:0 or i17:0)",0.557222274891991,0.73,0.0595786159957056,0.01,0.00186115583334877,0,"Parallel"
"Fatty Acid, Dicarboxylate","eicosanedioate (C20-DC)",0.800383888977705,0.72,0.48511024999088,0.21,0.0386367407078408,0,"Single"
"Fatty Acid, Dicarboxylate","docosadioate (C22-DC)",0.709235230254895,0.72,0.192265067721657,0.21,0.00458260695795196,0,"Single"
"Fatty Acid, Monohydroxy","16-hydroxypalmitate",0.983912526743378,0.98,0.447298860092574,0.1,0.0408925763904663,0,"Single"
"Diacylglycerol","oleoyl-linoleoyl-glycerol (18:1/18:2) [1]",0.189745314814684,0.08,0.767717040473749,0.99,0.0680550994797191,0,"Single"
"Diacylglycerol","oleoyl-linoleoyl-glycerol (18:1/18:2) [2]",0.142034830241208,0.08,0.737005417525954,0.99,0.035557379654971,0,"Single"
"Lysoplasmalogen","1-(1-enyl-palmitoyl)-GPE (P-16:0)*",0.401045574866783,0.74,0.660472454048992,0.99,0.0382584566584057,0,"Single"
"Lysoplasmalogen","1-(1-enyl-stearoyl)-GPE (P-18:0)*",0.575103678981317,0.74,0.642568085589958,0.99,0.0218149192156328,0,"Single"
"Food Component/Plant","2-oxindole-3-acetate",0.748572730816462,0,0.0126889429726432,0,0.686846425468057,0.38,"Interaction"
"Endocannabinoid","N-oleoyltaurine",0.651028162804349,0.76,0.191005850350901,0.78,0.0160576396206092,0,"Single"
"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)","linoleoylcarnitine (C18:2)*",0.703971105293503,0.88,0.020598307577622,0,0.0423257096415845,0,"Parallel"
"Glutamate Metabolism","N-methyl-GABA",0.250444770558561,0.5,0.418676051986494,0.42,0.544841021932759,0,"Single"
"Dipeptide","isoleucylglycine",0.39530634113314,0.42,0.279819173103441,0.22,0.0212662817229764,0.03,"Single"
"Dipeptide","valylleucine",0.444237159509637,0.42,0.753694067146913,0.22,0.100307162854384,0.03,"Single"
"Endocannabinoid","N-palmitoyltaurine",0.279267849596752,0.76,0.769626124441957,0.78,0.0455661549237779,0,"Single"
"Endocannabinoid","N-stearoyltaurine",0.574924227095302,0.76,0.37176457616557,0.78,0.017888929660922,0,"Single"
"Ascorbate and Aldarate Metabolism","2-O-methylascorbic acid",0.647337142630088,0.86,0.617067955779175,0.01,0.513656073556555,0.12,"Parallel"
"Glutamate Metabolism","carboxyethyl-GABA",0.444993177826413,0.5,0.774670083040092,0.42,0.382794421284128,0,"Single"
"Thiamine Metabolism","hydroxymethylpyrimidine",0.439655451330105,0.43,0.0459069438484858,0.32,0.0966235300162154,0.05,"None"
"Phospholipid Metabolism","trimethylamine N-oxide",0.333910136849464,0.59,0.000179792210096593,0.01,0.7725366197531,0,"Parallel"
"Lysine Metabolism","N6-methyllysine",0.298809706427499,0.06,0.305706134216998,0.79,0.0234148417055681,0,"Single"
"Food Component/Plant","equol sulfate",0.331167286490194,0,0.360670530078446,0,0.797047318784411,0.38,"Interaction"
"Food Component/Plant","dihydroferulate",0.810779910483354,0,0.575120009736727,0,0.249519084795324,0.38,"Interaction"
"Histidine Metabolism","imidazole propionate",0.0862174626775507,0.76,0.072342201740632,0,0.503253450171483,0,"Parallel"
"Dipeptide","aspartylaspartate",0.213182619667275,0.42,0.578482017729443,0.22,0.363883318951849,0.03,"Single"
"Dipeptide","prolylglycine",0.235842427237972,0.42,0.156656892278143,0.22,0.274965125631253,0.03,"Single"
"Dipeptide","prolylproline",0.335841113858449,0.42,0.350831132519836,0.22,0.0584677910077677,0.03,"Single"
"Fatty Acid Metabolism (Acyl Glycine)","N-palmitoylglycine",0.41018391105966,1,0.277978482739551,0.46,0.0177997003982912,0.61,"None"
"Food Component/Plant","mannonate*",0.284816864455355,0,0.828298116153968,0,0.861902119893289,0.38,"Interaction"
"Secondary Bile Acid Metabolism","taurohyodeoxycholic acid",0.30996262810146,0.34,0.424533253740989,0.04,0.0358594160522765,0,"Parallel"
"Methionine, Cysteine, SAM and Taurine Metabolism","lanthionine",0.571071366569344,0.62,0.709909419227618,0.01,0.265360713381947,0.09,"Parallel"
"Food Component/Plant","equol glucuronide",0.356592800489458,0,0.330714642000709,0,0.515882560770307,0.38,"Interaction"
"Lysophospholipid","2-stearoyl-GPE (18:0)*",0.331513297230334,0.61,0.879806357380343,1,0.0259236515784285,0,"Single"
"Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)","(R)-3-hydroxybutyrylcarnitine",0.719332944462673,0.87,0.597750180132839,0.93,0.102958721046418,0,"Single"
"Fatty Acid Metabolism (Acyl Glycine)","N-octanoylglycine",0.982089861574343,1,0.278200479982809,0.46,0.140535196271729,0.61,"None"
"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)","margaroylcarnitine (C17)*",0.310759207010817,0.35,0.31986924857673,0.21,0.106793728839933,0,"Single"
"Food Component/Plant","histidine betaine (hercynine)*",0.224584285388101,0,0.000205697370244012,0,0.277464019600583,0.38,"Interaction"
"Vitamin A Metabolism","retinal",0.538728077333071,0.38,0.930310375801103,0.08,0.0402925753529466,0.19,"None"
"Fatty Acid, Monohydroxy","2-hydroxydecanoate",0.44504520472588,0.98,0.807165368361525,0.1,0.00864409561843034,0,"Single"
"Fatty Acid Metabolism (Acyl Glycine)","heptanoyl glycine",0.687661807493326,1,0.232614313955373,0.46,0.67769320968051,0.61,"None"
"Fatty Acid, Amino","2-aminooctanoate",0.0188292318610112,0.01,0.835472592918791,0.91,0.109937341795981,0.19,"Interaction"
"Chemical","dimethyl sulfone",0.167973198745421,0.26,0.35556492655642,0.29,0.131853410403603,0,"Single"
"Histidine Metabolism","N-acetyl-1-methylhistidine*",0.632041174237367,0.76,0.823939895321435,0,0.619606537545686,0,"Parallel"
"Food Component/Plant","indolin-2-one",0.00754261176846972,0,0.474042342045167,0,0.503515295960345,0.38,"Interaction"
"Food Component/Plant","2,8-quinolinediol sulfate",0.585112635161356,0,0.660450222187145,0,0.566871531977808,0.38,"Interaction"
"Food Component/Plant","2-aminophenol sulfate",0.120057249355617,0,0.0486453817159083,0,0.829898293269082,0.38,"Interaction"
"Chemical","3-acetylphenol sulfate",0.249496476842474,0.26,0.812721006072626,0.29,0.714644436257001,0,"Single"
"Sphingomyelins","sphingomyelin (d18:1/14:0, d16:1/16:0)*",0.161634627524101,0.16,0.827736123116708,1,0.0637669465947492,0,"Single"
"Sphingomyelins","sphingomyelin (d18:2/16:0, d18:1/16:1)*",0.4932509769496,0.16,0.665889127525275,1,0.074237811218442,0,"Single"
"Fatty Acid, Dicarboxylate","3-hydroxyadipate",0.92621988155404,0.72,0.118123002449905,0.21,0.0489671368508114,0,"Single"
"Lysophospholipid","1-arachidonoyl-GPA (20:4)",0.741368186035279,0.61,0.150551658603092,1,0.0518968060891154,0,"Single"
"Urea cycle; Arginine and Proline Metabolism","N-monomethylarginine",0.444933941928428,0.19,0.286081310960817,0.02,0.0668092780535795,0,"Parallel"
"Lysine Metabolism","6-oxopiperidine-2-carboxylate",0.180181470088144,0.06,0.497042798582973,0.79,0.21368807104241,0,"Single"
"Urea cycle; Arginine and Proline Metabolism","N-delta-acetylornithine",0.137971962319251,0.19,0.356500563095537,0.02,0.104336067267071,0,"Parallel"
"Fatty Acid, Amino","2-aminoheptanoate",0.0880532094426522,0.01,0.439729045446061,0.91,0.13696126134462,0.19,"Interaction"
"Lysophospholipid","1-eicosapentaenoyl-GPE (20:5)*",0.323879225275383,0.61,0.938247014119163,1,0.0318881164516228,0,"Single"
"Chemical","benzoylcarnitine*",0.618692779901585,0.26,0.910503672088104,0.29,0.113291163351896,0,"Single"
"Tryptophan Metabolism","N-formylanthranilic acid",0.664290440488063,0.63,0.353509414346777,0.3,0.921494688608525,0.01,"Single"
"Chemical","S-(3-hydroxypropyl)mercapturic acid (HPMA)",0.160038859511948,0.26,0.29325208218899,0.29,0.0240128140810129,0,"Single"
"Urea cycle; Arginine and Proline Metabolism","N2,N5-diacetylornithine",0.299142123151988,0.19,0.169981879975721,0.02,0.449686199306366,0,"Parallel"
"Lysophospholipid","1-linoleoyl-GPS (18:2)*",0.799075581608797,0.61,0.121710988956706,1,0.22326557155832,0,"Single"
"Methionine, Cysteine, SAM and Taurine Metabolism","methionine sulfone",0.107883577749252,0.62,0.054323879605608,0.01,0.0495678613423935,0.09,"Parallel"
"Lysophospholipid","1-linolenoyl-GPC (18:3)*",0.58218253107256,0.61,0.829804067580468,1,0.040022006203402,0,"Single"
"Lysophospholipid","1-eicosapentaenoyl-GPC (20:5)*",0.406979732681981,0.61,0.900255410397004,1,0.0328061515063568,0,"Single"
"Lysophospholipid","1-eicosenoyl-GPC (20:1)*",0.533035637947115,0.61,0.597876184128759,1,0.0103606593329297,0,"Single"
"Lysophospholipid","1-nonadecanoyl-GPC (19:0)",0.136153064800152,0.61,0.747615883137405,1,0.108225006811584,0,"Single"
"Lysophospholipid","1-dihomo-linolenoyl-GPE (20:3n3 or 6)*",0.459901064057,0.61,0.980370995852502,1,0.00655855546705909,0,"Single"
"Lysoplasmalogen","1-(1-enyl-oleoyl)-GPE (P-18:1)*",0.14854241294666,0.74,0.712101712555699,0.99,0.0332686271388762,0,"Single"
"Lysine Metabolism","fructosyllysine",0.14996058267971,0.06,0.230027144519747,0.79,0.437964856334566,0,"Single"
"Lysophospholipid","1-eicosenoyl-GPE (20:1)*",0.159057813240071,0.61,0.342768239358246,1,0.0085910177819765,0,"Single"
"Chemical","O-sulfo-tyrosine",0.56041436974645,0.26,0.328427603288647,0.29,0.64711529808815,0,"Single"
"Food Component/Plant","ferulic acid 4-sulfate",0.166949345437404,0,0.0828510316254156,0,0.505435354102022,0.38,"Interaction"
"Methionine, Cysteine, SAM and Taurine Metabolism","N-acetyltaurine",0.673445493302954,0.62,0.17059454684237,0.01,0.450076672895938,0.09,"Parallel"
"Lysophospholipid","1-linolenoyl-GPE (18:3)*",0.402458862244731,0.61,0.485512870529587,1,0.182814721729213,0,"Single"
"Lysophospholipid","1-oleoyl-GPG (18:1)*",0.580051218000527,0.61,0.101460949606144,1,0.254393350906986,0,"Single"
"Lysophospholipid","1-palmitoyl-GPG (16:0)*",0.135447337800012,0.61,0.56534705542761,1,0.0511686131060486,0,"Single"
"Endocannabinoid","N-linoleoyltaurine*",0.628607428553362,0.76,0.205567559567906,0.78,0.00621345480122751,0,"Single"
"Endocannabinoid","N-palmitoleoyltaurine*",0.380523990103644,0.76,0.480701510954775,0.78,0.550176379175071,0,"Single"
"Food Component/Plant","methyl glucopyranoside (alpha + beta)",0.128683604035612,0,0.318022192384152,0,0.140311041807092,0.38,"Interaction"
"Food Component/Plant","2-keto-3-deoxy-gluconate",0.281716047362539,0,0.882952764811215,0,0.280506312342343,0.38,"Interaction"
"Sphingomyelins","sphingomyelin (d18:2/14:0, d18:1/14:1)*",0.46001399486418,0.16,0.772475860920903,1,0.174343265722271,0,"Single"
"Sphingomyelins","sphingomyelin (d18:1/24:1, d18:2/24:0)*",0.673517804086788,0.16,0.644523220307788,1,0.0128282067211689,0,"Single"
"Fatty Acid Metabolism (Acyl Carnitine, Dicarboxylate)","octadecenedioylcarnitine (C18:1-DC)*",0.274214865768897,0.88,0.802445383392905,0.42,0.0184247669935524,0,"Single"
"Fatty Acid Metabolism (Acyl Carnitine, Dicarboxylate)","octadecanedioylcarnitine (C18-DC)*",0.927004863303408,0.88,0.725865052480756,0.42,0.0294749311037078,0,"Single"
"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)","myristoleoylcarnitine (C14:1)*",0.602769913557698,0.71,0.03456158841656,0,0.0661807168387917,0,"Parallel"
"Tyrosine Metabolism","N-formylphenylalanine",0.876937683769859,0.11,0.849731810676657,0.18,0.099116328819088,0.28,"None"
"Food Component/Plant","3-hydroxycinnamate sulfate",0.0625974782120946,0,0.110342042501353,0,0.202044156668592,0.38,"Interaction"
"Tyrosine Metabolism","4-hydroxycinnamate sulfate",0.105538357946754,0.11,0.490375822924596,0.18,0.752845218190844,0.28,"None"
"Chemical","3-hydroxypyridine sulfate",0.0508158720495998,0.26,0.330346643581209,0.29,0.322718134061582,0,"Single"
"Food Component/Plant","3-hydroxyindolin-2-one sulfate",0.427962567360377,0,0.744222693538831,0,0.434030768183263,0.38,"Interaction"
"Pentose Metabolism","arabonate/xylonate",0.188034128683342,0.02,0.728056557487748,0.1,0.255485949685267,0.8,"Interaction"
"Food Component/Plant","N-acetylpyrraline",0.0523443929598304,0,0.138679478910062,0,0.782050557296841,0.38,"Interaction"
"Monoacylglycerol","1-dihomo-linolenylglycerol (20:3)",0.135128076655892,0,0.956450359843305,0.93,0.0395820322737221,0,"Interaction"
"Pentose Metabolism","ribulose/xylulose",0.187554356171092,0.02,0.119488101775619,0.1,0.403482653679976,0.8,"Interaction"
"Lysine Metabolism","N2,N6-diacetyllysine",0.11310726715217,0.06,0.695022829017532,0.79,0.586909167705222,0,"Single"
"Tyrosine Metabolism","vanillactate",0.269364185383292,0.11,0.299160087911519,0.18,0.397819133496353,0.28,"None"
"Food Component/Plant","2-acetamidophenol sulfate",0.144852161260317,0,0.0564822178076303,0,0.266017575099722,0.38,"Interaction"
"Tyrosine Metabolism","p-cresol glucuronide*",0.032817339671708,0.11,0.206981708240668,0.18,0.845838771085543,0.28,"None"
"Tyrosine Metabolism","3,4-dihydroxyphenylacetate sulfate",0.20008535431683,0.11,0.134788334414147,0.18,0.776191417236394,0.28,"None"
"Chemical","6-hydroxyindole sulfate",0.125382816008918,0.26,0.48610599208472,0.29,0.770961049156777,0,"Single"
"Tyrosine Metabolism","4-methoxyphenol sulfate",0.250403621117951,0.11,0.147641687440303,0.18,0.211530570299842,0.28,"None"
"Sphingomyelins","sphingomyelin (d18:1/20:0, d16:1/22:0)*",0.371482773012225,0.16,0.919226078664074,1,0.15455747079794,0,"Single"
"Sphingomyelins","sphingomyelin (d18:1/20:1, d18:2/20:0)*",0.161026734915986,0.16,0.415454387231035,1,0.137809749170038,0,"Single"
"Sphingomyelins","behenoyl sphingomyelin (d18:1/22:0)*",0.508131703837079,0.16,0.89509833562368,1,0.29356869330897,0,"Single"
"Sphingomyelins","sphingomyelin (d18:1/22:1, d18:2/22:0, d16:1/24:1)*",0.395975600621745,0.16,0.957629051507889,1,0.148643566769918,0,"Single"
"Sphingomyelins","sphingomyelin (d18:1/22:2, d18:2/22:1, d16:1/24:2)*",0.288799666503229,0.16,0.694895136537902,1,0.0998519192661188,0,"Single"
"Sphingomyelins","lignoceroyl sphingomyelin (d18:1/24:0)",0.666274330251282,0.16,0.886185966509845,1,0.0726587657056186,0,"Single"
"Sphingomyelins","sphingomyelin (d17:1/16:0, d18:1/15:0, d16:1/17:0)*",0.0682879956916115,0.16,0.794710996826439,1,0.11621267854724,0,"Single"
"Tyrosine Metabolism","dopamine 3-O-sulfate",0.214998632514393,0.11,0.265523321747511,0.18,0.0869214404237684,0.28,"None"
"Food Component/Plant","daidzein sulfate (1)",0.310075264998366,0,0.208789378189086,0,0.530676933554856,0.38,"Interaction"
"Food Component/Plant","daidzein sulfate (2)",0.247379384859656,0,0.0624850134099768,0,0.987785549067058,0.38,"Interaction"
