"sub_pathway","chem_name","interaction_pval","interaction_fisher","parallel_pval","parallel_fisher","single_pval","single_fisher","model"
"Gamma-glutamyl Amino Acid","gamma-glutamylisoleucine*",0.0664919429920833,0,0.0399116842066618,0,0.453278582328364,0.99,"Interaction"
"Aminosugar Metabolism","N-glycolylneuraminate",0.0385248292080262,0,0.00253051942827224,0,0.385443589511655,0.18,"Interaction"
"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)","oleoylcarnitine (C18:1)",0.000434684139663496,0,0.457301019879196,0.59,0.237739278547151,0.02,"Interaction"
"Gamma-glutamyl Amino Acid","gamma-glutamyl-2-aminobutyrate",0.194371579069817,0,0.19194468163393,0,0.27897039909429,0.99,"Interaction"
"Tetrahydrobiopterin Metabolism","dihydrobiopterin",0.0138763666030209,0.07,0.075145697551286,0,0.890622347676784,0.86,"Parallel"
"Fatty Acid, Monohydroxy","4-hydroxybutyrate (GHB)",0.0197811262862458,0,0.493299047801023,0.49,0.284636406770224,0,"Interaction"
"Leucine, Isoleucine and Valine Metabolism","2-methylbutyrylcarnitine (C5)",0.0215523719132136,0,0.668170825785011,0,0.0307519908934456,0.79,"Interaction"
"Tyrosine Metabolism","phenol sulfate",0.315377853867257,0.01,0.184724332378528,0,0.727019159723738,0.88,"Interaction"
"Lysophospholipid","1-palmitoleoyl-GPC (16:1)*",0.0209859977200592,0,0.126608709850214,0.09,0.220208860687589,0,"Interaction"
"Fatty Acid Synthesis","malonylcarnitine",0.190335773474485,0.08,0.180550747604925,0.43,0.964398845975719,1,"None"
"Fatty Acid Metabolism (Acyl Glycine)","hexanoylglycine",0.0279118963904814,0,0.277877368731879,0.18,0.566167324082722,0.98,"Interaction"
"Partially Characterized Molecules","glutamine_degradant*",0.100197674944068,0,0.0112287670717509,0.01,0.844155753758911,0.25,"Interaction"
"Leucine, Isoleucine and Valine Metabolism","2-hydroxy-3-methylvalerate",0.0885854409485566,0,0.343117100723205,0,0.17886061797081,0.79,"Interaction"
"Food Component/Plant","ferulate",0.431245624523942,0,0.136634240658304,0,0.692619488584694,0.26,"Interaction"
"Food Component/Plant","homostachydrine*",0.218211987897684,0,0.483189612558674,0,0.0724570285981258,0.26,"Interaction"
"Lysophospholipid","1-arachidonoyl-GPC (20:4n6)*",0.0185944514777938,0,0.546028751549047,0.09,0.0629248018519645,0,"Interaction"
"Lysophospholipid","1-dihomo-linolenoyl-GPC (20:3n3 or 6)*",0.0186774542381424,0,0.33119211097865,0.09,0.0976236091180001,0,"Interaction"
"Lysophospholipid","1-dihomo-linoleoyl-GPC (20:2)*",0.0368760184296284,0,0.378324486900186,0.09,0.0649768724126371,0,"Interaction"
"Lysophospholipid","2-palmitoleoyl-GPC (16:1)*",0.239084776358033,0,0.170175948227788,0.09,0.858432121353202,0,"Interaction"
"Lysophospholipid","2-palmitoyl-GPC (16:0)*",0.0427979784406683,0,0.35051711797507,0.09,0.0750109352314031,0,"Interaction"
"Lysophospholipid","2-myristoyl-GPC (14:0)*",0.0363192729834085,0,0.407849651932721,0.09,0.134355991821666,0,"Interaction"
"Lysophospholipid","1-docosahexaenoyl-GPC (22:6)*",0.0182881599101348,0,0.442360387872675,0.09,0.0895992110185558,0,"Interaction"
"Lysophospholipid","1-palmitoyl-GPE (16:0)",0.0207175454358817,0,0.40555107375504,0.09,0.302878853043016,0,"Interaction"
"Lysophospholipid","1-oleoyl-GPE (18:1)",0.0391213312803485,0,0.400289722883576,0.09,0.106252222091445,0,"Interaction"
"Lysophospholipid","1-linoleoyl-GPE (18:2)*",0.147915521413662,0,0.375014254217649,0.09,0.16463020199505,0,"Interaction"
"Lysophospholipid","1-arachidonoyl-GPE (20:4n6)*",0.0113209348921247,0,0.264136733974826,0.09,0.12901328274138,0,"Interaction"
"Urea cycle; Arginine and Proline Metabolism","N-acetylcitrulline",0.229596278789141,0,0.0182492820942803,0,0.275971715271883,0,"Interaction"
"Fatty Acid, Monohydroxy","2-hydroxypalmitate",0.0157136083397409,0,0.411500067789359,0.49,0.0281000010976828,0,"Interaction"
"Long Chain Polyunsaturated Fatty Acid (n3 and n6)","docosapentaenoate (n6 DPA; 22:5n6)",0.0370797801612677,0,0.803824432661455,0.97,0.0112269228713057,0,"Interaction"
"Ascorbate and Aldarate Metabolism","gulonate*",0.0743623320092524,0,0.010343312656246,0.06,0.188988341492793,0.57,"Interaction"
"Benzoate Metabolism","phenylpropionylglycine",0.208158216420594,0.05,0.114897969242834,0,0.8807891261743,0.51,"Parallel"
"Lysine Metabolism","glutarylcarnitine (C5-DC)",0.0080223781935518,0,0.193549238230804,0,0.468470267320144,0.12,"Interaction"
"Leucine, Isoleucine and Valine Metabolism","beta-hydroxyisovaleroylcarnitine",0.087096665156197,0,0.308800781479003,0,0.0536323340216351,0.79,"Interaction"
"Leucine, Isoleucine and Valine Metabolism","tiglylcarnitine (C5:1-DC)",0.720554001085814,0,0.0536877044254555,0,0.410796094260677,0.79,"Interaction"
"Drug - Topical Agents","hydroquinone sulfate",0.238143338336365,0.22,0.0620963181012896,0,0.789664563393678,0.48,"Parallel"
"Benzoate Metabolism","catechol sulfate",0.257358670208385,0.05,0.0234631493338273,0,0.370320239399282,0.51,"Parallel"
"Sterol","cholesterol sulfate",0.118437620979144,0,0.407888382131739,0.4,0.0645912540292021,0.03,"Interaction"
"Sterol","7alpha-hydroxy-3-oxo-4-cholestenoate (7-Hoca)",0.0623459520083746,0,0.150518660775665,0.4,0.0294472056088028,0.03,"Interaction"
"Glutamate Metabolism","N-acetyl-aspartyl-glutamate (NAAG)",0.0925135675263784,0,0.385312058532532,0,0.093726839243462,0.12,"Interaction"
"Fatty Acid, Dicarboxylate","tetradecanedioate (C14-DC)",0.450930233029296,0,0.284502898952276,0,0.716150371605492,0,"Interaction"
"Fatty Acid, Dicarboxylate","hexadecanedioate (C16-DC)",0.0354283601513482,0,0.517837225650764,0,0.22021025719582,0,"Interaction"
"Fatty Acid, Dicarboxylate","octadecanedioate (C18-DC)",0.122439045656509,0,0.435354256590389,0,0.0843698871268177,0,"Interaction"
"Fatty Acid, Dicarboxylate","undecanedioate (C11-DC)",0.082658706906436,0,0.016213713262808,0,0.131632347661455,0,"Interaction"
"Monoacylglycerol","1-myristoylglycerol (14:0)",0.0902490790812072,0,0.25223289870671,0.34,0.321080010449776,0.01,"Interaction"
"Glycerolipid Metabolism","glycerophosphoglycerol",0.0304332345486038,0,0.0138341094057574,0.01,0.933961788269899,0.4,"Interaction"
"Phospholipid Metabolism","glycerophosphoethanolamine",0.229188691705307,0,0.00649722569208459,0,0.127449548258826,0.11,"Interaction"
"Benzoate Metabolism","2-(4-hydroxyphenyl)propionate",0.101766233359763,0.05,0.00568778451108333,0,0.758884407163314,0.51,"Parallel"
"Benzoate Metabolism","3-(3-hydroxyphenyl)propionate",0.109892080634169,0.05,0.136447532771065,0,0.506748063196558,0.51,"Parallel"
"Secondary Bile Acid Metabolism","6beta-hydroxylithocholate",0.0127309222826293,0,0.969034461824799,0.86,0.00652659737198358,0,"Interaction"
"Chemical","ectoine",0.414265215301072,0,0.0526274817801461,0,0.362725687746799,0,"Interaction"
"Lysophospholipid","1-arachidonoyl-GPI (20:4)*",0.0780466808802177,0,0.422521263775805,0.09,0.0571121482053516,0,"Interaction"
"Lysophospholipid","1-palmitoyl-GPI (16:0)",0.0699985961506762,0,0.311535123843716,0.09,0.128475204994508,0,"Interaction"
"Carnitine Metabolism","deoxycarnitine",0.130170119351319,0.09,0.215499945724268,0.47,0.144060766166279,0.07,"None"
"Histidine Metabolism","1-ribosyl-imidazoleacetate*",0.387813545496084,0.02,0.0782306358192388,0,0.814711567700381,0,"Interaction"
"Food Component/Plant","4-hydroxycinnamate",0.227184078316191,0,0.257209624315148,0,0.529254453664779,0.26,"Interaction"
"Lysine Metabolism","N2-acetyllysine",0.0741857168904847,0,0.183970588406988,0,0.874230175583487,0.12,"Interaction"
"Fatty Acid, Dihydroxy","3,4-dihydroxybutyrate",0.0664922461275853,0,0.0702948828379808,0.17,0.640264347908739,0.07,"Interaction"
"Lysine Metabolism","N6-acetyllysine",0.214748493463749,0,0.0540364651971223,0,0.11983681730728,0.12,"Interaction"
"Long Chain Polyunsaturated Fatty Acid (n3 and n6)","dihomo-linolenate (20:3n3 or n6)",0.028387657945899,0,0.449908069695273,0.97,0.00702666073113439,0,"Interaction"
"Fructose, Mannose and Galactose Metabolism","mannitol/sorbitol",0.154115107604971,0.03,0.240688133785273,0.03,0.229823017828296,0.9,"Interaction"
"Benzoate Metabolism","4-vinylphenol sulfate",0.381382360761499,0.05,0.0398227229887253,0,0.246034602783499,0.51,"Parallel"
"Benzoate Metabolism","4-ethylphenylsulfate",0.223282913254235,0.05,0.0223681546498104,0,0.208355016213775,0.51,"Parallel"
"Fatty Acid, Dicarboxylate","3-methyladipate",0.344862039676668,0,0.335013775025598,0,0.916811159365223,0,"Interaction"
"Food Component/Plant","pyrraline",0.331007708773981,0,0.0351869661810757,0,0.543158701109384,0.26,"Interaction"
"Advanced Glycation End-product","N6-carboxymethyllysine",0.911740002610925,0.911740002610925,0.810710549159005,0.810710549159005,0.579487415984946,0.579487415984946,"None"
"Lysophospholipid","1-oleoyl-GPI (18:1)",0.152522411315281,0,0.313242118829517,0.09,0.0365573870738544,0,"Interaction"
"Lysophospholipid","1-linoleoyl-GPI (18:2)*",0.240825781401496,0,0.592042527215806,0.09,0.0561902062931607,0,"Interaction"
"Benzoate Metabolism","2-amino-p-cresol sulfate",0.279512133280321,0.05,0.00457356136367506,0,0.755908270660954,0.51,"Parallel"
"Purine and Pyrimidine Metabolism","methylphosphate",0.691530910130573,0.691530910130573,0.0441554279763437,0.0441554279763437,0.00657158014838025,0.00657158014838025,"Parallel"
"Benzoate Metabolism","o-cresol sulfate",0.128448912484944,0.05,0.330793624337091,0,0.252662439669369,0.51,"Parallel"
"Urea cycle; Arginine and Proline Metabolism","dimethylarginine (SDMA + ADMA)",0.0250796780716534,0,0.253727376272436,0,0.22147736135269,0,"Interaction"
"Gamma-glutamyl Amino Acid","gamma-glutamylalanine",0.0840872203917874,0,0.0205253985766266,0,0.135979254084108,0.99,"Interaction"
"Glycine, Serine and Threonine Metabolism","N-acetylserine",0.238330919251703,0.01,0.0140627781915158,0,0.907404125409966,0.05,"Interaction"
"Phosphatidylethanolamine (PE)","1-stearoyl-2-oleoyl-GPE (18:0/18:1)",0.0696218840692556,0,0.229520022369016,0,0.21358902416214,0.03,"Interaction"
"Inositol Metabolism","chiro-inositol",0.0244373880961967,0.05,0.0864218424594654,0.09,0.937756222667258,0.92,"None"
"Phosphatidylglycerol (PG)","1-stearoyl-2-oleoyl-GPG (18:0/18:1)",0.513148710710922,0.513148710710922,0.563228485394843,0.563228485394843,0.00147179163806167,0.00147179163806167,"Single"
"Food Component/Plant","4-allylphenol sulfate",0.546541093823023,0,0.0336214531396332,0,0.122437229741029,0.26,"Interaction"
"Phosphatidylcholine (PC)","1-stearoyl-2-arachidonoyl-GPC (18:0/20:4)",0.0131332560213065,0,0.930609278463027,0.31,0.0691341978714554,0,"Interaction"
"Phosphatidylethanolamine (PE)","1-palmitoyl-2-linoleoyl-GPE (16:0/18:2)",0.102820488428303,0,0.31850205591618,0,0.579889893860946,0.03,"Interaction"
"Phosphatidylserine (PS)","1-stearoyl-2-arachidonoyl-GPS (18:0/20:4)",0.425313858281448,0.15,0.317027113920765,0,0.388369381244859,0.26,"Parallel"
"Phosphatidylserine (PS)","1-stearoyl-2-docosahexaenoyl-GPS (18:0/22:6)*",0.0821633695131437,0.15,2.31226028744276e-05,0,0.187361657176407,0.26,"Parallel"
"Sphingolipid Synthesis","sphinganine-1-phosphate",0.0505731623093008,0.01,0.231177714756524,0,0.544824270438232,0.62,"Interaction"
"Hexosylceramides (HCER)","glycosyl-N-stearoyl-sphingosine (d18:1/18:0)",0.000155705062418516,0,0.531367870082,0.35,0.529062310490358,0.16,"Interaction"
"TCA Cycle","succinylcarnitine (C4-DC)",0.607341381283174,0,0.321703414998734,0,0.0623181995500406,0.09,"Interaction"
"Hemoglobin and Porphyrin Metabolism","bilirubin (E,E)*",0.237193978298278,0.44,0.0281888319297932,0,0.733121689833316,0.01,"Parallel"
"Urea cycle; Arginine and Proline Metabolism","N-methylproline",0.363063947325968,0,0.0260481158670431,0,0.241374414011908,0,"Interaction"
"Lysophospholipid","1-docosahexaenoyl-GPE (22:6)*",0.0133334114399111,0,0.5557311249687,0.09,0.128013393753285,0,"Interaction"
"Fatty Acid, Dicarboxylate","2-hydroxyglutarate",0.048446591849539,0,0.0646523842752448,0,0.584066323113302,0,"Interaction"
"Pyrimidine Metabolism, Uracil containing","N-acetyl-beta-alanine",0.00553532307138276,0,0.230127232643495,0.03,0.170962141970656,0.73,"Interaction"
"Sphingomyelins","sphingomyelin (d18:1/18:1, d18:2/18:0)",0.00600860241541853,0,0.244200766521264,0.13,0.315398092364129,0.06,"Interaction"
"Sphingomyelins","palmitoyl sphingomyelin (d18:1/16:0)",0.0234864950255241,0,0.640522093055058,0.13,0.117044049563009,0.06,"Interaction"
"Food Component/Plant","betonicine",0.2010571895236,0,0.0349998941694293,0,0.429166333844232,0.26,"Interaction"
"Food Component/Plant","ergothioneine",0.0226364355976796,0,0.313563068010731,0,0.109983571111907,0.26,"Interaction"
"Eicosanoid","12-HEPE",0.197840031906672,0.21,0.000115115069899729,0,0.0212403593540442,0.01,"Parallel"
"Eicosanoid","12-HETE",0.143389677795115,0.21,1.59236497792115e-06,0,0.0254286379468873,0.01,"Parallel"
"Lysophospholipid","1-margaroyl-GPE (17:0)*",0.0238653240341194,0,0.555412140751803,0.09,0.0762532817352563,0,"Interaction"
"Lysophospholipid","1-pentadecanoyl-GPC (15:0)*",0.0207399602611864,0,0.634427376023415,0.09,0.180744569856284,0,"Interaction"
"Methionine, Cysteine, SAM and Taurine Metabolism","S-methylmethionine",0.493558179385877,0,8.17212966375873e-05,0,0.675241981614959,0.63,"Interaction"
"Tryptophan Metabolism","indole-3-carboxylate",0.297847861205669,0,0.355466199411171,0,0.0537060713480988,0.11,"Interaction"
"Fatty Acid, Monohydroxy","13-HODE + 9-HODE",0.0994897404702701,0,0.148666240861,0.49,0.0299236667132322,0,"Interaction"
"Histidine Metabolism","N-acetyl-3-methylhistidine*",0.230459191105319,0.02,0.531241205263671,0,0.0327047866666857,0,"Interaction"
"Sterol","4-cholesten-3-one",0.0115418645480585,0,0.291551093190245,0.4,0.0775451069437291,0.03,"Interaction"
"Tyrosine Metabolism","homovanillate sulfate",0.343165758510348,0.01,0.353483722188253,0,0.505831777180418,0.88,"Interaction"
"Food Component/Plant","cinnamoylglycine",0.219160843787468,0,0.0440302959623169,0,0.268773816977139,0.26,"Interaction"
"Endocannabinoid","stearoyl ethanolamide",0.00717151739705849,0,0.319239900293673,0.68,0.113993495901204,0,"Interaction"
"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)","cis-4-decenoylcarnitine (C10:1)",0.000445492427925679,0,0.378289994513549,0.59,0.0318831264348439,0.02,"Interaction"
"Fatty Acid, Dihydroxy","2S,3R-dihydroxybutyrate",0.040889155710795,0,0.0450522018436023,0.17,0.696112050220279,0.07,"Interaction"
"Pyrimidine Metabolism, Cytidine containing","5-methyl-2'-deoxycytidine",0.606751494473922,0,0.380369068229654,0.02,0.484939659092607,0.07,"Interaction"
"Drug - Other","S-carboxymethyl-cysteine",0.510253643063449,0.510253643063449,0.0486464556136867,0.0486464556136867,0.548279734032671,0.548279734032671,"Parallel"
"Fatty Acid, Branched","(12 or 13)-methylmyristate (a15:0 or i15:0)",0.18660719255961,0,0.8930048293986,0.51,0.305380675914712,0,"Interaction"
"Fatty Acid, Branched","(16 or 17)-methylstearate (a19:0 or i19:0)",4.66152205661403e-05,0,0.215513648177977,0.51,0.034690392739463,0,"Interaction"
"Fatty Acid, Dihydroxy","2R,3R-dihydroxybutyrate",0.127495855805155,0,0.305719805363408,0.17,0.236236593026872,0.07,"Interaction"
"Glutamate Metabolism","alpha-ketoglutaramate*",0.0715872813590106,0,0.353854611532319,0,0.10368114592544,0.12,"Interaction"
"Food Component/Plant","2,3-dihydroxyisovalerate",0.0731854250527357,0,0.0102886825396849,0,0.957325331845086,0.26,"Interaction"
"Leucine, Isoleucine and Valine Metabolism","3-methylglutaconate",0.122191346495784,0,0.124230412668086,0,0.528517136881327,0.79,"Interaction"
"Lysine Metabolism","5-(galactosylhydroxy)-lysine",0.115043349557163,0,0.107504508817261,0,0.849723993611649,0.12,"Interaction"
"Glutathione Metabolism","cysteinylglycine disulfide*",0.301568185155351,0,0.926422615450507,0,0.852017605950981,0.8,"Interaction"
"Lysophospholipid","2-arachidonoyl-GPI (20:4)*",0.0194143984495201,0,0.390888833723276,0.09,0.0468538603851637,0,"Interaction"
"Histidine Metabolism","formiminoglutamate",0.0416240440674514,0.02,0.00214087244797336,0,0.76815798617466,0,"Interaction"
"Histidine Metabolism","hydantoin-5-propionate",0.210715925645579,0.02,0.00156597424255928,0,0.550512242245575,0,"Interaction"
"Chemical","sulfate*",0.315182137294611,0,0.24684342574839,0,0.890979101313708,0,"Interaction"
"Fatty Acid, Dicarboxylate","4-hydroxy-2-oxoglutaric acid",0.168393055619838,0,0.728400418725743,0,0.249218158286356,0,"Interaction"
"Glutamate Metabolism","4-hydroxyglutamate",0.248456014771034,0,0.0602027485716056,0,0.141675629954207,0.12,"Interaction"
"Pentose Metabolism","sedoheptulose",0.709930948919334,0,0.0265870783774981,0,0.532153743096112,1,"Interaction"
"Methionine, Cysteine, SAM and Taurine Metabolism","S-methylcysteine",0.0954499913616311,0,0.284793684367586,0,0.621452613133503,0.63,"Interaction"
"Nicotinate and Nicotinamide Metabolism","nicotinamide N-oxide",0.0439199524020662,0.01,0.187334222416845,0,0.498707902729983,0.1,"Interaction"
"Urea cycle; Arginine and Proline Metabolism","argininate*",0.111822528947237,0,0.0586034700639165,0,0.165155819863043,0,"Interaction"
"Urea cycle; Arginine and Proline Metabolism","2-oxoarginine*",0.140275974145668,0,0.0136406720951618,0,0.165331163301397,0,"Interaction"
"Medium Chain Fatty Acid","cis-4-decenoate (10:1n6)*",0.00969625179282327,0,0.864099401677339,0.69,0.00663426504405658,0,"Interaction"
"Lysophospholipid","1-behenoyl-GPC (22:0)",0.0325787794040491,0,0.544303808705695,0.09,0.251133203562658,0,"Interaction"
"Lysophospholipid","1-erucoyl-GPC (22:1)*",0.0387839832959024,0,0.302776073626464,0.09,0.0986243624163165,0,"Interaction"
"Lysophospholipid","1-adrenoyl-GPC (22:4)*",0.033857321003439,0,0.616233254845107,0.09,0.186778832042405,0,"Interaction"
"Lysophospholipid","1-lignoceroyl-GPC (24:0)",0.0249422591749942,0,0.454681228493314,0.09,0.17400757952308,0,"Interaction"
"Lysophospholipid","1-nervonoyl-GPC (24:1n9)*",0.0276252986689988,0,0.385179947624028,0.09,0.110922206398244,0,"Interaction"
"Lysoplasmalogen","1-(1-enyl-palmitoyl)-GPC (P-16:0)*",0.0313591689307491,0,0.378330183982706,0.12,0.103925495285749,0,"Interaction"
"Histidine Metabolism","1-methyl-5-imidazoleacetate",0.849841818663825,0.02,0.254868093960955,0,0.733199863907714,0,"Interaction"
"Secondary Bile Acid Metabolism","tauroursodeoxycholate",0.0319571205360456,0,0.724356610596801,0.86,0.171115735073408,0,"Interaction"
"Secondary Bile Acid Metabolism","ursocholate",0.432140226204757,0,0.974879607708366,0.86,0.128899650567575,0,"Interaction"
"Benzoate Metabolism","3-(4-hydroxyphenyl)propionate",0.278590469345188,0.05,0.129107769308116,0,0.506382279280822,0.51,"Parallel"
"Methionine, Cysteine, SAM and Taurine Metabolism","S-methylcysteine sulfoxide",0.291240328933814,0,0.332805205786121,0,0.811809141997219,0.63,"Interaction"
"Fatty Acid, Branched","(14 or 15)-methylpalmitate (a17:0 or i17:0)",0.000569866290603148,0,0.381872359492776,0.51,0.0076493271925223,0,"Interaction"
"Fatty Acid, Dicarboxylate","eicosanedioate (C20-DC)",0.178496944057397,0,0.721426607700461,0,0.0396833888734351,0,"Interaction"
"Fatty Acid, Dicarboxylate","docosadioate (C22-DC)",0.116135892770401,0,0.753305107646283,0,0.00985672635800776,0,"Interaction"
"Fatty Acid, Monohydroxy","16-hydroxypalmitate",0.0317196771828436,0,0.534167805158848,0.49,0.121496785992558,0,"Interaction"
"Diacylglycerol","oleoyl-linoleoyl-glycerol (18:1/18:2) [1]",0.0267312952656809,0,0.368221182198617,0.01,0.219669258128741,0,"Interaction"
"Diacylglycerol","oleoyl-linoleoyl-glycerol (18:1/18:2) [2]",0.00681730708850875,0,0.365815883393602,0.01,0.102928835698173,0,"Interaction"
"Lysoplasmalogen","1-(1-enyl-palmitoyl)-GPE (P-16:0)*",0.0457110679694478,0,0.020565593805239,0.12,0.131622943681697,0,"Interaction"
"Lysoplasmalogen","1-(1-enyl-stearoyl)-GPE (P-18:0)*",0.090569290581631,0,0.158042327222575,0.12,0.0435964148139168,0,"Interaction"
"Food Component/Plant","2-oxindole-3-acetate",0.71345784601138,0,0.00204137434969747,0,0.794818487604205,0.26,"Interaction"
"Endocannabinoid","N-oleoyltaurine",0.0146939629391325,0,0.881093539062851,0.68,0.0220817325200441,0,"Interaction"
"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)","linoleoylcarnitine (C18:2)*",0.000898479585876186,0,0.681311489841249,0.99,0.131489387836249,0.01,"Interaction"
"Glutamate Metabolism","N-methyl-GABA",0.0762810422062318,0,0.0585400160132286,0,0.738815191267703,0.12,"Interaction"
"Dipeptide","isoleucylglycine",0.051291416376383,0.01,0.757390981022573,0.01,0.0235999320274625,0.04,"Interaction"
"Dipeptide","valylleucine",0.26281477445053,0.01,0.137632856666914,0.01,0.18417681507372,0.04,"Interaction"
"Endocannabinoid","N-palmitoyltaurine",0.0099166578531097,0,0.440148569217913,0.68,0.103633644735849,0,"Interaction"
"Endocannabinoid","N-stearoyltaurine",0.100912087332156,0,0.413092417801146,0.68,0.0184652337684336,0,"Interaction"
"Ascorbate and Aldarate Metabolism","2-O-methylascorbic acid",0.0209178206346073,0,0.0890843931122563,0.06,0.835916340267802,0.57,"Interaction"
"Glutamate Metabolism","carboxyethyl-GABA",0.0606772017080587,0,0.265389525883431,0,0.618482879000025,0.12,"Interaction"
"Thiamine Metabolism","hydroxymethylpyrimidine",0.150568902524953,0.01,0.0035149163896666,0,0.116164412751515,0.18,"Interaction"
"Phospholipid Metabolism","trimethylamine N-oxide",0.629495391206071,0,0.000114263514332943,0,0.831177485718107,0.11,"Interaction"
"Lysine Metabolism","N6-methyllysine",0.0710641221668934,0,0.198449410352601,0,0.0415598621174329,0.12,"Interaction"
"Food Component/Plant","equol sulfate",0.117256609714661,0,0.0207088375261364,0,0.768712016473994,0.26,"Interaction"
"Food Component/Plant","dihydroferulate",0.767104441064225,0,0.163242707542833,0,0.375579832112165,0.26,"Interaction"
"Histidine Metabolism","imidazole propionate",0.0937532533810881,0.02,0.0120762008740546,0,0.491515277955386,0,"Interaction"
"Dipeptide","aspartylaspartate",0.172905783787857,0.01,0.0815956442291424,0.01,0.395905736625208,0.04,"Interaction"
"Dipeptide","prolylglycine",0.0937246832305226,0.01,0.0753510667660006,0.01,0.47699493054038,0.04,"Interaction"
"Dipeptide","prolylproline",0.0452135844272006,0.01,0.444650831959278,0.01,0.142550222531981,0.04,"Interaction"
"Fatty Acid Metabolism (Acyl Glycine)","N-palmitoylglycine",0.00428417345685188,0,0.646648267787241,0.18,0.0765723330832206,0.98,"Interaction"
"Food Component/Plant","mannonate*",0.0143416850646877,0,0.0196136573112913,0,0.736243426121797,0.26,"Interaction"
"Secondary Bile Acid Metabolism","taurohyodeoxycholic acid",0.0488330476581596,0,0.798457643446267,0.86,0.0511094090508012,0,"Interaction"
"Methionine, Cysteine, SAM and Taurine Metabolism","lanthionine",0.286932965900333,0,0.111099121911671,0,0.45170467792792,0.63,"Interaction"
"Food Component/Plant","equol glucuronide",0.109127823878513,0,0.0340292703895627,0,0.452204463536597,0.26,"Interaction"
"Lysophospholipid","2-stearoyl-GPE (18:0)*",0.0519902642213882,0,0.279144716163068,0.09,0.0963741558207034,0,"Interaction"
"Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)","(R)-3-hydroxybutyrylcarnitine",0.0464733636881117,0,0.634894409720112,0.42,0.31489237394904,0.01,"Interaction"
"Fatty Acid Metabolism (Acyl Glycine)","N-octanoylglycine",0.0196271596023539,0,0.664447705131521,0.18,0.365526372963179,0.98,"Interaction"
"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)","margaroylcarnitine (C17)*",0.00160817400745278,0,0.729868579269779,0.92,0.275609094971948,0.16,"Interaction"
"Food Component/Plant","histidine betaine (hercynine)*",0.344485583511538,0,0.000399092695446,0,0.541332238618935,0.26,"Interaction"
"Vitamin A Metabolism","retinal",0.226214108097333,0,0.498593099322404,0.63,0.120713809135077,0.51,"Interaction"
"Fatty Acid, Monohydroxy","2-hydroxydecanoate",0.270075112549175,0,0.255352177538277,0.49,0.0211155723453605,0,"Interaction"
"Benzoate Metabolism","4-methylcatechol sulfate",0.0494806985920212,0.05,0.0757067351871778,0,0.239383045394474,0.51,"Parallel"
"Fatty Acid Metabolism (Acyl Glycine)","heptanoyl glycine",0.0631206295426097,0,0.0981966411513389,0.18,0.921307545103899,0.98,"Interaction"
"Benzoate Metabolism","guaiacol sulfate",0.545405776503945,0.05,0.00938968344214258,0,0.368077359080499,0.51,"Parallel"
"Fatty Acid, Amino","2-aminooctanoate",0.013589201165922,0,0.549655678795124,0.2,0.359584990555961,0.59,"Interaction"
"Chemical","dimethyl sulfone",0.00217565391502422,0,0.0210096518772124,0,0.235862269819977,0,"Interaction"
"Histidine Metabolism","N-acetyl-1-methylhistidine*",0.559244958380093,0.02,0.616865585964473,0,0.865402378021278,0,"Interaction"
"Food Component/Plant","indolin-2-one",0.00586118543032956,0,0.887725124945404,0,0.202828509444795,0.26,"Interaction"
"Food Component/Plant","2,8-quinolinediol sulfate",0.232802012058361,0,0.315949461123783,0,0.332156215074687,0.26,"Interaction"
"Food Component/Plant","2-aminophenol sulfate",0.312207166140946,0,0.00837854556682132,0,0.565776987090192,0.26,"Interaction"
"Chemical","3-acetylphenol sulfate",0.11951058220243,0,0.467265190859323,0,0.945069134454602,0,"Interaction"
"Sphingomyelins","sphingomyelin (d18:1/14:0, d16:1/16:0)*",0.00807734415516315,0,0.342855591378512,0.13,0.207971488719414,0.06,"Interaction"
"Sphingomyelins","sphingomyelin (d18:2/16:0, d18:1/16:1)*",0.0332733451223683,0,0.608210091932692,0.13,0.176373618434047,0.06,"Interaction"
"Fatty Acid, Dicarboxylate","3-hydroxyadipate",0.0689682313590257,0,0.0435505935488211,0,0.259054569529027,0,"Interaction"
"Lysophospholipid","1-arachidonoyl-GPA (20:4)",0.270369914229852,0,0.0214657719525462,0.09,0.111720453131657,0,"Interaction"
"Urea cycle; Arginine and Proline Metabolism","N-monomethylarginine",0.115943137134777,0,0.306505887475977,0,0.210972951958939,0,"Interaction"
"Lysine Metabolism","6-oxopiperidine-2-carboxylate",0.189981324483416,0,0.194128788994691,0,0.255752708984701,0.12,"Interaction"
"Urea cycle; Arginine and Proline Metabolism","N-delta-acetylornithine",0.121171678151037,0,0.111134449123942,0,0.124741095241521,0,"Interaction"
"Fatty Acid, Amino","2-aminoheptanoate",0.159905609715482,0,0.186372124719626,0.2,0.294887513938082,0.59,"Interaction"
"Lysophospholipid","1-eicosapentaenoyl-GPE (20:5)*",0.0531945641737066,0,0.38009966857519,0.09,0.0827364780378206,0,"Interaction"
"Chemical","benzoylcarnitine*",0.169953795914357,0,0.443535132493903,0,0.1302223809434,0,"Interaction"
