"sub_pathway","chem_name","interaction_pval","interaction_fisher","parallel_pval","parallel_fisher","single_pval","single_fisher","model"
"Tetrahydrobiopterin Metabolism","dihydrobiopterin",0.328352538515398,0.66,0.669570469617716,0.38,0.475209992564457,0.7,"None"
"Fatty Acid, Monohydroxy","4-hydroxybutyrate (GHB)",0.686504068907136,1,0.331224942188404,0.99,0.430595940231924,0.12,"None"
"Leucine, Isoleucine and Valine Metabolism","2-methylbutyrylcarnitine (C5)",0.320701869217946,0.81,0.308468272264768,0.88,0.903164944015267,0,"Single"
"Tyrosine Metabolism","phenol sulfate",0.188790557795481,0.06,0.110369242702819,0.25,0.0806944606301422,0,"Single"
"Lysophospholipid","1-palmitoleoyl-GPC (16:1)*",0.827974025164831,1,0.560930957884173,0.6,0.288257745573521,0.02,"Single"
"Fatty Acid Synthesis","malonylcarnitine",0.757777063268038,0.15,0.147875453854234,0.28,0.579367911739357,0.61,"None"
"Fatty Acid Metabolism (Acyl Glycine)","hexanoylglycine",0.969082101733996,1,0.830300189979531,0.74,0.196526492084973,0.05,"None"
"Partially Characterized Molecules","glutamine_degradant*",0.488264489373841,1,0.62961908362004,0.34,0.284843914186584,0.53,"None"
"Leucine, Isoleucine and Valine Metabolism","2-hydroxy-3-methylvalerate",0.425403702980986,0.81,0.405791209224787,0.88,0.27128907833955,0,"Single"
"Food Component/Plant","ferulate",0.747400318230775,0.04,0.327826429802933,0,0.0765736944860994,0,"Interaction"
"Food Component/Plant","homostachydrine*",0.430097301629752,0.04,0.266223024948108,0,0.0481538487328645,0,"Interaction"
"Lysophospholipid","1-arachidonoyl-GPC (20:4n6)*",0.862116239302016,1,0.301602450681567,0.6,0.983100015678966,0.02,"Single"
"Lysophospholipid","1-dihomo-linolenoyl-GPC (20:3n3 or 6)*",0.725968978809841,1,0.572816733183387,0.6,0.642938033332357,0.02,"Single"
"Lysophospholipid","1-dihomo-linoleoyl-GPC (20:2)*",0.800605272340779,1,0.346185583852965,0.6,0.48524318190085,0.02,"Single"
"Lysophospholipid","2-palmitoleoyl-GPC (16:1)*",0.318364081287911,1,0.992173870023627,0.6,0.0936519327352882,0.02,"Single"
"Lysophospholipid","2-palmitoyl-GPC (16:0)*",0.687579914653518,1,0.344631123142734,0.6,0.19045013258036,0.02,"Single"
"Lysophospholipid","2-myristoyl-GPC (14:0)*",0.997844741221857,1,0.291530961916446,0.6,0.0978993947206488,0.02,"Single"
"Lysophospholipid","1-docosahexaenoyl-GPC (22:6)*",0.94136390462941,1,0.288314409176458,0.6,0.683611907893844,0.02,"Single"
"Lysophospholipid","1-palmitoyl-GPE (16:0)",0.793703407811021,1,0.347501308652244,0.6,0.442705445981059,0.02,"Single"
"Lysophospholipid","1-oleoyl-GPE (18:1)",0.534137979249482,1,0.321073805156555,0.6,0.49063504938228,0.02,"Single"
"Lysophospholipid","1-linoleoyl-GPE (18:2)*",0.538018624577851,1,0.682865322941991,0.6,0.222407348119444,0.02,"Single"
"Lysophospholipid","1-arachidonoyl-GPE (20:4n6)*",0.568285370096527,1,0.30157526730642,0.6,0.824656245659149,0.02,"Single"
"Urea cycle; Arginine and Proline Metabolism","N-acetylcitrulline",0.242876669439888,0.84,0.473526515200465,0.03,0.00350008158290693,0,"Parallel"
"Fatty Acid, Monohydroxy","2-hydroxypalmitate",0.857499767246389,1,0.6488384686105,0.99,0.536154074318858,0.12,"None"
"Long Chain Polyunsaturated Fatty Acid (n3 and n6)","docosapentaenoate (n6 DPA; 22:5n6)",0.899509339817018,1,0.388295327067857,0.16,0.109335498540132,0.04,"Single"
"Ascorbate and Aldarate Metabolism","gulonate*",0.224944515612692,0.76,0.261604556532117,0.1,0.172930503100767,0.82,"None"
"Benzoate Metabolism","phenylpropionylglycine",0.744641377229467,0.09,0.0123602584944816,0,0.33111188631601,0,"Parallel"
"Lysine Metabolism","glutarylcarnitine (C5-DC)",0.277886008766158,0.76,0.124478662580492,0.36,0.220424744622429,0,"Single"
"Leucine, Isoleucine and Valine Metabolism","beta-hydroxyisovaleroylcarnitine",0.831007801054826,0.81,0.113067104833642,0.88,0.305738300549102,0,"Single"
"Leucine, Isoleucine and Valine Metabolism","tiglylcarnitine (C5:1-DC)",0.700421315768516,0.81,0.921963604305316,0.88,0.175974206710399,0,"Single"
"Drug - Topical Agents","hydroquinone sulfate",0.0946719590552386,0.1,0.0776017142326226,0.02,0.00178943140367522,0,"Parallel"
"Benzoate Metabolism","catechol sulfate",0.0445755187330897,0.09,0.262633361048169,0,0.000477499693567149,0,"Parallel"
"Sterol","cholesterol sulfate",0.474878757678772,0.93,0.555405287882603,0.73,0.636061204104999,0.42,"None"
"Sterol","7alpha-hydroxy-3-oxo-4-cholestenoate (7-Hoca)",0.455531344348217,0.93,0.526397595568804,0.73,0.0198366681514257,0.42,"None"
"Glutamate Metabolism","N-acetyl-aspartyl-glutamate (NAAG)",0.982814501993615,0.83,0.0857750339842137,0.07,0.270463324681803,0.01,"Single"
"Fatty Acid, Dicarboxylate","tetradecanedioate (C14-DC)",0.0438986828792943,0.93,0.832795598492044,0.95,0.378940044782654,0,"Single"
"Fatty Acid, Dicarboxylate","hexadecanedioate (C16-DC)",0.99260753905613,0.93,0.729255376409396,0.95,0.168515609560087,0,"Single"
"Fatty Acid, Dicarboxylate","octadecanedioate (C18-DC)",0.94879309794183,0.93,0.454814925139841,0.95,0.2171184940869,0,"Single"
"Fatty Acid, Dicarboxylate","undecanedioate (C11-DC)",0.736034282363718,0.93,0.698800245627305,0.95,0.16919404788575,0,"Single"
"Monoacylglycerol","1-myristoylglycerol (14:0)",0.445566045232501,0.97,0.908614871126182,0.24,0.456145979215268,0.76,"None"
"Glycerolipid Metabolism","glycerophosphoglycerol",0.287464877377247,0.77,0.651814119456442,0.23,0.102028069042775,0.25,"None"
"Phospholipid Metabolism","glycerophosphoethanolamine",0.798257791451722,0.81,0.609398443171585,0.02,0.142383187628267,0.18,"Parallel"
"Benzoate Metabolism","2-(4-hydroxyphenyl)propionate",0.147710623451696,0.09,0.215499665803192,0,0.916043614850842,0,"Parallel"
"Benzoate Metabolism","3-(3-hydroxyphenyl)propionate",0.131465194406543,0.09,0.0200251626277183,0,0.113769057089102,0,"Parallel"
"Secondary Bile Acid Metabolism","6beta-hydroxylithocholate",0.947398509077618,0.88,0.0115956335848779,0,0.0344894774903111,0.01,"Parallel"
"Chemical","ectoine",0.804342383903082,0.99,0.468806701999371,0,0.572666485846,0,"Parallel"
"Lysophospholipid","1-arachidonoyl-GPI (20:4)*",0.473405324416303,1,0.80461340016349,0.6,0.325136000355249,0.02,"Single"
"Lysophospholipid","1-palmitoyl-GPI (16:0)",0.578061645278244,1,0.887329004130205,0.6,0.0502204846090597,0.02,"Single"
"Carnitine Metabolism","deoxycarnitine",0.790161326506065,0.54,0.271894998143952,0.26,0.0880717300370183,0.09,"None"
"Histidine Metabolism","1-ribosyl-imidazoleacetate*",0.650696995231533,1,0.804550343609872,0,0.334563104713377,0,"Parallel"
"Food Component/Plant","4-hydroxycinnamate",0.494167081756613,0.04,0.807882883283792,0,0.0260475866480661,0,"Interaction"
"Lysine Metabolism","N2-acetyllysine",0.913158974567829,0.76,0.991048538099583,0.36,0.0494601542426135,0,"Single"
"Fatty Acid, Dihydroxy","3,4-dihydroxybutyrate",0.683401444946147,0.91,0.752473620647828,0.91,0.810891529689129,0.87,"None"
"Lysine Metabolism","N6-acetyllysine",0.620304662663689,0.76,0.360807457808737,0.36,0.153492664943059,0,"Single"
"Long Chain Polyunsaturated Fatty Acid (n3 and n6)","dihomo-linolenate (20:3n3 or n6)",0.987228070485375,1,0.319273483311381,0.16,0.363095098347172,0.04,"Single"
"Fructose, Mannose and Galactose Metabolism","mannitol/sorbitol",0.844775414517951,0.32,0.47043580651296,0.42,0.616830764088607,0.22,"None"
"Benzoate Metabolism","4-vinylphenol sulfate",0.949752333162513,0.09,0.728252847594822,0,0.00809042217170977,0,"Parallel"
"Benzoate Metabolism","4-ethylphenylsulfate",0.586601590502828,0.09,0.207132022918702,0,0.226263425656005,0,"Parallel"
"Fatty Acid, Dicarboxylate","3-methyladipate",0.772348479360165,0.93,0.171473912513116,0.95,0.896144531433951,0,"Single"
"Food Component/Plant","pyrraline",0.605979075381283,0.04,0.448421841263506,0,0.115553842815457,0,"Interaction"
"Advanced Glycation End-product","N6-carboxymethyllysine",0.477810552705174,0.477810552705174,0.356978284587823,0.356978284587823,0.549538853372108,0.549538853372108,"None"
"Lysophospholipid","1-oleoyl-GPI (18:1)",0.465846914178665,1,0.704713446504807,0.6,0.0210748370198332,0.02,"Single"
"Lysophospholipid","1-linoleoyl-GPI (18:2)*",0.455949717054347,1,0.878836983735082,0.6,0.0162487375206956,0.02,"Single"
"Benzoate Metabolism","2-amino-p-cresol sulfate",0.112099336931525,0.09,0.0775636041515856,0,0.690521525087596,0,"Parallel"
"Purine and Pyrimidine Metabolism","methylphosphate",0.726050305906394,0.726050305906394,0.361539893701743,0.361539893701743,0.0712815631060323,0.0712815631060323,"None"
"Benzoate Metabolism","o-cresol sulfate",0.725971196381703,0.09,0.731662089904284,0,0.00413807273825915,0,"Parallel"
"Urea cycle; Arginine and Proline Metabolism","dimethylarginine (SDMA + ADMA)",0.769206020297466,0.84,0.154664185452135,0.03,0.952239558804107,0,"Parallel"
"Gamma-glutamyl Amino Acid","gamma-glutamylalanine",0.0356438981946518,0.48,0.172016442430012,0.13,0.641107426226891,0.19,"None"
"Glycine, Serine and Threonine Metabolism","N-acetylserine",0.834900810822733,0.56,0.840297071986428,0.03,0.203236121369226,0.01,"Parallel"
"Phosphatidylethanolamine (PE)","1-stearoyl-2-oleoyl-GPE (18:0/18:1)",0.332752817089693,0.67,0.781586770644185,0.35,0.367752562786195,0.49,"None"
"Inositol Metabolism","chiro-inositol",0.233792165096806,0.44,0.327830138856032,0.16,0.0091280125259482,0.02,"Single"
"Phosphatidylglycerol (PG)","1-stearoyl-2-oleoyl-GPG (18:0/18:1)",0.501396939934767,0.501396939934767,0.739494764781617,0.739494764781617,0.323676267291101,0.323676267291101,"None"
"Food Component/Plant","4-allylphenol sulfate",0.176341136907525,0.04,0.845293514889743,0,0.0179255784245646,0,"Interaction"
"Phosphatidylcholine (PC)","1-stearoyl-2-arachidonoyl-GPC (18:0/20:4)",0.943154579659931,1,0.172589121201549,0.04,0.88933171113939,0.91,"Parallel"
"Phosphatidylethanolamine (PE)","1-palmitoyl-2-linoleoyl-GPE (16:0/18:2)",0.471083504119011,0.67,0.635552066117143,0.35,0.120914746100273,0.49,"None"
"Phosphatidylserine (PS)","1-stearoyl-2-arachidonoyl-GPS (18:0/20:4)",0.233673868806734,0.45,0.0161564736018914,0,0.802039562977589,0.28,"Parallel"
"Phosphatidylserine (PS)","1-stearoyl-2-docosahexaenoyl-GPS (18:0/22:6)*",0.685571438904861,0.45,0.0173309154220984,0,0.0996780303042569,0.28,"Parallel"
"Sphingolipid Synthesis","sphinganine-1-phosphate",0.763966189941527,0.81,0.432542920040235,0,0.889879152302497,0.49,"Parallel"
"Hexosylceramides (HCER)","glycosyl-N-stearoyl-sphingosine (d18:1/18:0)",0.786134193680183,1,0.108735396029221,0,0.0832138803279645,0.53,"Parallel"
"TCA Cycle","succinylcarnitine (C4-DC)",0.852214716806024,0.45,0.974142615224247,0.54,0.464535419122277,0.19,"None"
"Hemoglobin and Porphyrin Metabolism","bilirubin (E,E)*",0.122872489843112,0.38,0.003363909355888,0,0.302373141726204,0.21,"Parallel"
"Urea cycle; Arginine and Proline Metabolism","N-methylproline",0.565096800734757,0.84,0.132986318335501,0.03,0.00337687482567121,0,"Parallel"
"Lysophospholipid","1-docosahexaenoyl-GPE (22:6)*",0.740880631416132,1,0.415414367409603,0.6,0.471850388696932,0.02,"Single"
"Fatty Acid, Dicarboxylate","2-hydroxyglutarate",0.191275828179517,0.93,0.733324047854038,0.95,0.338934921118067,0,"Single"
"Pyrimidine Metabolism, Uracil containing","N-acetyl-beta-alanine",0.645165734411537,0.99,0.239878741496989,0.25,0.527734692274997,0.04,"Single"
"Sphingomyelins","sphingomyelin (d18:1/18:1, d18:2/18:0)",0.827291944706527,1,0.468002505088437,0.48,0.606870049876883,0.9,"None"
"Sphingomyelins","palmitoyl sphingomyelin (d18:1/16:0)",0.940988824955654,1,0.263616960253203,0.48,0.609206706076449,0.9,"None"
"Food Component/Plant","betonicine",0.210730061479355,0.04,0.776721172265554,0,0.0545779207070037,0,"Interaction"
"Food Component/Plant","ergothioneine",0.618738243008111,0.04,0.187132000226549,0,0.0833177777336713,0,"Interaction"
"Eicosanoid","12-HEPE",0.927625070813514,0.43,0.00919953025277824,0,0.0256442950543354,0.03,"Parallel"
"Eicosanoid","12-HETE",0.694871509776413,0.43,0.00141191394477366,0,0.0850514867116938,0.03,"Parallel"
"Lysophospholipid","1-margaroyl-GPE (17:0)*",0.700308083971135,1,0.163028670306355,0.6,0.375612215608899,0.02,"Single"
"Lysophospholipid","1-pentadecanoyl-GPC (15:0)*",0.86059281620065,1,0.0432232666935167,0.6,0.102007194909467,0.02,"Single"
"Methionine, Cysteine, SAM and Taurine Metabolism","S-methylmethionine",0.74232668468287,0.35,0.0369974653761481,0.06,0.199862666829576,0,"Single"
"Tryptophan Metabolism","indole-3-carboxylate",0.925549750711427,0.65,0.474050818373761,0.25,0.341147042098703,0,"Single"
"Fatty Acid, Monohydroxy","13-HODE + 9-HODE",0.799493222175382,1,0.936912711819144,0.99,0.0905719653481867,0.12,"None"
"Histidine Metabolism","N-acetyl-3-methylhistidine*",0.845647263887976,1,0.126690893606619,0,0.801796534588262,0,"Parallel"
"Sterol","4-cholesten-3-one",0.406283094415591,0.93,0.674458459842194,0.73,0.691668111810958,0.42,"None"
"Tyrosine Metabolism","homovanillate sulfate",0.367676574101581,0.06,0.501257957706371,0.25,0.0950048605046573,0,"Single"
"Food Component/Plant","cinnamoylglycine",0.491002753970841,0.04,0.00569259218048254,0,0.460335009867124,0,"Interaction"
"Endocannabinoid","stearoyl ethanolamide",0.891465482199925,1,0.865506184979024,0.49,0.52719062100815,0.23,"None"
"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)","cis-4-decenoylcarnitine (C10:1)",0.948961604047288,1,0.218120626011575,0.25,0.936070912012933,1,"None"
"Fatty Acid, Dihydroxy","2S,3R-dihydroxybutyrate",0.182631927432935,0.91,0.609449160630058,0.91,0.481612483988822,0.87,"None"
"Pyrimidine Metabolism, Cytidine containing","5-methyl-2'-deoxycytidine",0.515761539641152,0.89,0.285957784886458,0.11,0.213717857374085,0.5,"None"
"Drug - Other","S-carboxymethyl-cysteine",0.0256228228021537,0.0256228228021537,0.236071668086512,0.236071668086512,0.636482426911996,0.636482426911996,"Interaction"
"Fatty Acid, Branched","(12 or 13)-methylmyristate (a15:0 or i15:0)",0.724909523267843,0.99,0.0316804049939877,0.08,0.0786136700208305,0.19,"None"
"Fatty Acid, Branched","(16 or 17)-methylstearate (a19:0 or i19:0)",0.978327466223646,0.99,0.328374982840447,0.08,0.328397060577568,0.19,"None"
"Fatty Acid, Dihydroxy","2R,3R-dihydroxybutyrate",0.914003821485432,0.91,0.783561816867672,0.91,0.40174412584085,0.87,"None"
"Glutamate Metabolism","alpha-ketoglutaramate*",0.706719952759606,0.83,0.275114558633239,0.07,0.577851870458795,0.01,"Single"
"Food Component/Plant","2,3-dihydroxyisovalerate",0.497133887786162,0.04,0.231520153261167,0,0.937323567397027,0,"Interaction"
"Leucine, Isoleucine and Valine Metabolism","3-methylglutaconate",0.0539122863772389,0.81,0.429307451453708,0.88,0.0406257734207638,0,"Single"
"Lysine Metabolism","5-(galactosylhydroxy)-lysine",0.318558024060895,0.76,0.527228792140596,0.36,0.810365357375213,0,"Single"
"Glutathione Metabolism","cysteinylglycine disulfide*",0.0635955639922628,0.78,0.455360726354829,0.1,0.646852728666881,0.06,"None"
"Lysophospholipid","2-arachidonoyl-GPI (20:4)*",0.389891120655289,1,0.802461281270791,0.6,0.286306744345646,0.02,"Single"
"Histidine Metabolism","formiminoglutamate",0.657971565621812,1,0.877661142648191,0,0.03578648585969,0,"Parallel"
"Histidine Metabolism","hydantoin-5-propionate",0.588348611694719,1,0.24062781299303,0,0.234598370977539,0,"Parallel"
"Chemical","sulfate*",0.618596713284423,0.99,0.883232771604345,0,0.820482450176007,0,"Parallel"
"Fatty Acid, Dicarboxylate","4-hydroxy-2-oxoglutaric acid",0.0704869082008291,0.93,0.743855427541842,0.95,0.978931089652684,0,"Single"
"Glutamate Metabolism","4-hydroxyglutamate",0.479536370017423,0.83,0.491191448297242,0.07,0.027571416657676,0.01,"Single"
"Pentose Metabolism","sedoheptulose",0.11475031450288,0.3,0.836773396495643,0.97,0.749570202568866,0.17,"None"
"Methionine, Cysteine, SAM and Taurine Metabolism","S-methylcysteine",0.181327538193072,0.35,0.0651336338980524,0.06,0.772186309132252,0,"Single"
"Nicotinate and Nicotinamide Metabolism","nicotinamide N-oxide",0.892031832823717,0.95,0.0392379214185963,0,0.494574703640871,0.01,"Parallel"
"Urea cycle; Arginine and Proline Metabolism","argininate*",0.442915114847336,0.84,0.409924280838358,0.03,0.00254767265337473,0,"Parallel"
"Urea cycle; Arginine and Proline Metabolism","2-oxoarginine*",0.658242737399268,0.84,0.212739949683228,0.03,0.00770919093112247,0,"Parallel"
"Medium Chain Fatty Acid","cis-4-decenoate (10:1n6)*",0.661676247924583,0.99,0.560295806479754,0.83,0.619251950016474,1,"None"
"Lysophospholipid","1-behenoyl-GPC (22:0)",0.702073906264065,1,0.271260017486411,0.6,0.512278315370507,0.02,"Single"
"Lysophospholipid","1-erucoyl-GPC (22:1)*",0.766389712770195,1,0.161269895998562,0.6,0.411955106468798,0.02,"Single"
"Lysophospholipid","1-adrenoyl-GPC (22:4)*",0.396684610749992,1,0.215741442502102,0.6,0.62920567166442,0.02,"Single"
"Lysophospholipid","1-lignoceroyl-GPC (24:0)",0.767024357241005,1,0.281179677648637,0.6,0.449819612037269,0.02,"Single"
"Lysophospholipid","1-nervonoyl-GPC (24:1n9)*",0.694446328716435,1,0.267855017540103,0.6,0.32335570916585,0.02,"Single"
"Lysoplasmalogen","1-(1-enyl-palmitoyl)-GPC (P-16:0)*",0.779078177439175,0.97,0.380061618964818,0.94,0.245409134946098,0,"Single"
"Histidine Metabolism","1-methyl-5-imidazoleacetate",0.676999493241096,1,0.143846399172842,0,0.757012098873615,0,"Parallel"
"Secondary Bile Acid Metabolism","tauroursodeoxycholate",0.260988752272381,0.88,0.00699033084224106,0,0.348954037878225,0.01,"Parallel"
"Secondary Bile Acid Metabolism","ursocholate",0.676333942088069,0.88,0.0748571014562447,0,0.533450576499516,0.01,"Parallel"
"Benzoate Metabolism","3-(4-hydroxyphenyl)propionate",0.334526635426754,0.09,0.0158133017772324,0,0.186103141954164,0,"Parallel"
"Methionine, Cysteine, SAM and Taurine Metabolism","S-methylcysteine sulfoxide",0.255853523533186,0.35,0.523901789219757,0.06,0.109932652376405,0,"Single"
"Fatty Acid, Branched","(14 or 15)-methylpalmitate (a17:0 or i17:0)",0.975304444465594,0.99,0.288622407615766,0.08,0.247907782627432,0.19,"None"
"Fatty Acid, Dicarboxylate","eicosanedioate (C20-DC)",0.664706958048385,0.93,0.403439998581612,0.95,0.0224313026305046,0,"Single"
"Fatty Acid, Dicarboxylate","docosadioate (C22-DC)",0.47805037619355,0.93,0.155796542861591,0.95,0.0806891084586662,0,"Single"
"Fatty Acid, Monohydroxy","16-hydroxypalmitate",0.706122683929941,1,0.869438814524893,0.99,0.710509089727337,0.12,"None"
"Diacylglycerol","oleoyl-linoleoyl-glycerol (18:1/18:2) [1]",0.874003444749325,1,0.225191577003696,0,0.918195164953835,0.99,"Parallel"
"Diacylglycerol","oleoyl-linoleoyl-glycerol (18:1/18:2) [2]",0.797236058280589,1,0.19185449086007,0,0.822691501511723,0.99,"Parallel"
"Lysoplasmalogen","1-(1-enyl-palmitoyl)-GPE (P-16:0)*",0.537693985617535,0.97,0.954456732564226,0.94,0.0957146452154412,0,"Single"
"Lysoplasmalogen","1-(1-enyl-stearoyl)-GPE (P-18:0)*",0.705589337792559,0.97,0.817452700048463,0.94,0.109704649655274,0,"Single"
"Food Component/Plant","2-oxindole-3-acetate",0.595853886087925,0.04,0.126658267557256,0,0.0639162010503225,0,"Interaction"
"Endocannabinoid","N-oleoyltaurine",0.988490635468621,1,0.152609907324541,0.49,0.569356447695372,0.23,"None"
"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)","linoleoylcarnitine (C18:2)*",0.927358990516267,1,0.168284810886802,0.04,0.762221753947097,1,"Parallel"
"Glutamate Metabolism","N-methyl-GABA",0.418421209592553,0.83,0.0985456844109809,0.07,0.117090604821166,0.01,"Single"
"Dipeptide","isoleucylglycine",0.758733451029998,0.94,0.152500498160564,0.5,0.165959652791649,0,"Single"
"Dipeptide","valylleucine",0.684786789184677,0.94,0.870084398755422,0.5,0.0229250563441377,0,"Single"
"Endocannabinoid","N-palmitoyltaurine",0.740788622747962,1,0.403142611130212,0.49,0.231902970060668,0.23,"None"
"Endocannabinoid","N-stearoyltaurine",0.471540179899261,1,0.37947667308452,0.49,0.0340162655255979,0.23,"None"
"Ascorbate and Aldarate Metabolism","2-O-methylascorbic acid",0.583597052053945,0.76,0.329612102014477,0.1,0.654769549747351,0.82,"None"
"Glutamate Metabolism","carboxyethyl-GABA",0.951042215458793,0.83,0.100375780730271,0.07,0.99185421428861,0.01,"Single"
"Thiamine Metabolism","hydroxymethylpyrimidine",0.672834959824833,0.91,0.642130571214145,0.81,0.0711455204769188,0.03,"Single"
"Phospholipid Metabolism","trimethylamine N-oxide",0.502330761081768,0.81,0.00243717700423049,0.02,0.0758976498609126,0.18,"Parallel"
"Lysine Metabolism","N6-methyllysine",0.636157155557787,0.76,0.0842122857628374,0.36,0.0114757001917774,0,"Single"
"Food Component/Plant","equol sulfate",0.458209065414353,0.04,0.109193178908697,0,0.000796622667625843,0,"Interaction"
"Food Component/Plant","dihydroferulate",0.253927830845469,0.04,0.31761275757897,0,0.633513291009477,0,"Interaction"
"Histidine Metabolism","imidazole propionate",0.661572382719288,1,0.076597361505271,0,0.0506048051341733,0,"Parallel"
"Dipeptide","aspartylaspartate",0.58379490160226,0.94,0.244770880994669,0.5,0.308756668221918,0,"Single"
"Dipeptide","prolylglycine",0.59270464262175,0.94,0.320714510801252,0.5,0.0103691949386327,0,"Single"
"Dipeptide","prolylproline",0.722336794488054,0.94,0.27954412964461,0.5,0.0116946039626467,0,"Single"
"Fatty Acid Metabolism (Acyl Glycine)","N-palmitoylglycine",0.970464785657227,1,0.625021444406008,0.74,0.265487338242213,0.05,"None"
"Food Component/Plant","mannonate*",0.255112159919732,0.04,0.0117090412032692,0,0.783068482001277,0,"Interaction"
"Secondary Bile Acid Metabolism","taurohyodeoxycholic acid",0.451012029347392,0.88,0.738463522076584,0,0.113596381059672,0.01,"Parallel"
"Methionine, Cysteine, SAM and Taurine Metabolism","lanthionine",0.373788821294893,0.35,0.578870836381488,0.06,0.156723483589819,0,"Single"
"Food Component/Plant","equol glucuronide",0.14469257268284,0.04,0.317687694180085,0,0.00034918054028554,0,"Interaction"
"Lysophospholipid","2-stearoyl-GPE (18:0)*",0.776429379094872,1,0.32322333332912,0.6,0.496592719092354,0.02,"Single"
"Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)","(R)-3-hydroxybutyrylcarnitine",0.867280820631477,0.98,0.461778097021424,0.98,0.41277257250475,0.88,"None"
"Fatty Acid Metabolism (Acyl Glycine)","N-octanoylglycine",0.874176080730225,1,0.933175241798095,0.74,0.297073393937663,0.05,"None"
"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)","margaroylcarnitine (C17)*",0.971564038754561,1,0.296803130218855,0.4,0.962322390603737,1,"None"
"Food Component/Plant","histidine betaine (hercynine)*",0.362322921084116,0.04,0.0190486097897085,0,0.266066991617667,0,"Interaction"
"Vitamin A Metabolism","retinal",0.391432840450838,0.83,0.481296002107859,0.62,0.418055365180642,0.24,"None"
"Fatty Acid, Monohydroxy","2-hydroxydecanoate",0.755695059571981,1,0.436775623073857,0.99,0.0779030223324821,0.12,"None"
"Benzoate Metabolism","4-methylcatechol sulfate",0.272980579970384,0.09,0.119583676648574,0,0.0106323718344892,0,"Parallel"
"Fatty Acid Metabolism (Acyl Glycine)","heptanoyl glycine",0.959847024990239,1,0.869364471417422,0.74,0.126757932025015,0.05,"None"
"Benzoate Metabolism","guaiacol sulfate",0.0935632748552531,0.09,0.329740218066401,0,0.000662617909760094,0,"Parallel"
"Fatty Acid, Amino","2-aminooctanoate",0.613437311544546,0.25,0.628481139976439,0.34,0.942959724250319,0.76,"None"
"Chemical","dimethyl sulfone",0.629287604431418,0.99,0.313434419016156,0,0.961834896765447,0,"Parallel"
"Histidine Metabolism","N-acetyl-1-methylhistidine*",0.770101023254986,1,0.0446164683958227,0,0.0583880048217686,0,"Parallel"
"Food Component/Plant","indolin-2-one",0.244713874466189,0.04,0.248798403832654,0,0.677045290490326,0,"Interaction"
"Food Component/Plant","2,8-quinolinediol sulfate",0.786437293352431,0.04,0.156180123104772,0,0.0329917480156054,0,"Interaction"
"Food Component/Plant","2-aminophenol sulfate",0.128063360014827,0.04,0.266740182481213,0,0.00518588442493233,0,"Interaction"
"Chemical","3-acetylphenol sulfate",0.700299449870101,0.99,0.144825675733456,0,0.00466669478283038,0,"Parallel"
"Sphingomyelins","sphingomyelin (d18:1/14:0, d16:1/16:0)*",0.878988321228945,1,0.618383393435931,0.48,0.342967412348604,0.9,"None"
"Sphingomyelins","sphingomyelin (d18:2/16:0, d18:1/16:1)*",0.796529373932343,1,0.376608500214057,0.48,0.527183624870517,0.9,"None"
"Fatty Acid, Dicarboxylate","3-hydroxyadipate",0.1467794928461,0.93,0.582701909035864,0.95,0.0497015776298097,0,"Single"
"Lysophospholipid","1-arachidonoyl-GPA (20:4)",0.28681284193073,1,0.742629235605508,0.6,0.502143969706097,0.02,"Single"
"Urea cycle; Arginine and Proline Metabolism","N-monomethylarginine",0.955087437071848,0.84,0.887907352102977,0.03,0.115939430410858,0,"Parallel"
"Lysine Metabolism","6-oxopiperidine-2-carboxylate",0.576552670818356,0.76,0.871638487289052,0.36,0.164088218925974,0,"Single"
"Urea cycle; Arginine and Proline Metabolism","N-delta-acetylornithine",0.515658509235648,0.84,0.727315612385961,0.03,0.316099656930875,0,"Parallel"
"Fatty Acid, Amino","2-aminoheptanoate",0.0363902377328765,0.25,0.0712162161408169,0.34,0.362347459386374,0.76,"None"
"Lysophospholipid","1-eicosapentaenoyl-GPE (20:5)*",0.695303707720474,1,0.47452282594163,0.6,0.12564512420099,0.02,"Single"
"Chemical","benzoylcarnitine*",0.865363328106911,0.99,0.150833097273645,0,0.0522052537583232,0,"Parallel"
"Tryptophan Metabolism","N-formylanthranilic acid",0.678179215752199,0.65,0.25574484507317,0.25,0.109096902153169,0,"Single"
"Chemical","S-(3-hydroxypropyl)mercapturic acid (HPMA)",0.553365722765472,0.99,0.351210416108761,0,0.0527408326485637,0,"Parallel"
"Urea cycle; Arginine and Proline Metabolism","N2,N5-diacetylornithine",0.251393748858109,0.84,0.532964206191335,0.03,0.10787765775036,0,"Parallel"
"Lysophospholipid","1-linoleoyl-GPS (18:2)*",0.536879215194508,1,0.0815950565116317,0.6,0.0541893835570159,0.02,"Single"
"Methionine, Cysteine, SAM and Taurine Metabolism","methionine sulfone",0.646335650294166,0.35,0.578189505021161,0.06,0.0187629992058411,0,"Single"
"Lysophospholipid","1-linolenoyl-GPC (18:3)*",0.81662989308541,1,0.560060329051463,0.6,0.372323958199615,0.02,"Single"
